method;pollution;param;p
cri_tvla_1;gauss;20;0.03347597023814821
cri_tvla_2;gauss;20;0.0313566171544477
dlla9;gauss;20;0.8929264236921152
dlla2;gauss;20;0.6772980399344682
cri_tvla_1;gauss;21;0.055264666876401046
cri_tvla_2;gauss;21;0.026414614912227786
dlla9;gauss;21;0.5784987016426171
dlla2;gauss;21;0.5909845095846641
cri_tvla_1;gauss;0;0.024548004807724382
cri_tvla_2;gauss;0;9.0248830882936e-11
dlla9;gauss;0;0.0
dlla2;gauss;0;0.0
cri_tvla_1;gauss;1;0.04512944914995036
cri_tvla_2;gauss;1;6.029342908808516e-12
dlla9;gauss;1;0.0
dlla2;gauss;1;0.0
cri_tvla_1;gauss;2;0.01715780066367994
cri_tvla_2;gauss;2;3.8073207747432725e-11
dlla9;gauss;2;0.0
dlla2;gauss;2;7.6119182132177615e-233
cri_tvla_1;gauss;3;0.010729467233079019
cri_tvla_2;gauss;3;2.3675011372648703e-10
dlla9;gauss;3;0.0
dlla2;gauss;3;8.693284711153925e-130
cri_tvla_1;gauss;4;0.010990454790632327
cri_tvla_2;gauss;4;5.046315618610096e-10
dlla9;gauss;4;1.176793299832482e-228
dlla2;gauss;4;9.82052843017615e-81
cri_tvla_1;gauss;5;0.034563688406976295
cri_tvla_2;gauss;5;2.21022799950179e-10
dlla9;gauss;5;3.6572051979783463e-174
dlla2;gauss;5;5.054617467718588e-67
cri_tvla_1;gauss;6;0.019234163596642605
cri_tvla_2;gauss;6;1.429305512082711e-06
dlla9;gauss;6;1.0530851867037828e-105
dlla2;gauss;6;4.817951738459163e-37
cri_tvla_1;gauss;7;0.03823245951886397
cri_tvla_2;gauss;7;4.599006169959266e-05
dlla9;gauss;7;1.8616098327280805e-29
dlla2;gauss;7;6.8359369578418615e-22
cri_tvla_1;gauss;8;0.0494134186942167
cri_tvla_2;gauss;8;0.0001444482447792277
dlla9;gauss;8;0.003564822428728089
dlla2;gauss;8;3.564524107403959e-07
cri_tvla_1;gauss;9;0.012777344195602237
cri_tvla_2;gauss;9;0.004069405790000989
dlla9;gauss;9;0.027546359220110426
dlla2;gauss;9;4.3809490798476354e-10
cri_tvla_1;gauss;10;0.03550770007269766
cri_tvla_2;gauss;10;0.00010678011717851454
dlla9;gauss;10;0.4544510225922189
dlla2;gauss;10;0.00046621699811108395
cri_tvla_1;gauss;11;0.026012238966645288
cri_tvla_2;gauss;11;0.021637754283576345
dlla9;gauss;11;0.28506030651023945
dlla2;gauss;11;0.5
cri_tvla_1;gauss;12;0.009591137755495947
cri_tvla_2;gauss;12;0.005444624413382502
dlla9;gauss;12;0.836252522072061
dlla2;gauss;12;0.018509800650450055
cri_tvla_1;gauss;13;0.010890912612586024
cri_tvla_2;gauss;13;0.012943316935411156
dlla9;gauss;13;0.4526553773404203
dlla2;gauss;13;0.2179023225019121
cri_tvla_1;gauss;14;0.04335706710629059
cri_tvla_2;gauss;14;0.03448884400125227
dlla9;gauss;14;0.1522203059020189
dlla2;gauss;14;0.015395370712599424
cri_tvla_1;gauss;15;0.024477052288293187
cri_tvla_2;gauss;15;0.029914787512842267
dlla9;gauss;15;0.20749269158425676
dlla2;gauss;15;0.04820620544530603
