method;traces;pollution;param;p
dlla9;500;gauss;288;0.0007831010308594754
dlla2;500;gauss;288;0.5699749670457095
cri_tvla_1;500;gauss;296;3.922549160839342e-05
cri_tvla_2;500;gauss;296;0.00011906920606546471
dlla9;500;gauss;296;0.01669445814199349
dlla2;500;gauss;296;0.7016925520729274
cri_tvla_1;500;gauss;304;5.888650613061724e-05
cri_tvla_2;500;gauss;304;3.247431196981925e-05
dlla9;500;gauss;304;0.5477407112550323
dlla2;500;gauss;304;0.4300250329542905
cri_tvla_1;500;gauss;0;5.722638871569246e-44
cri_tvla_2;500;gauss;0;1.5776001533037195e-40
dlla9;500;gauss;0;1.104220199353455e-13
dlla2;500;gauss;0;0.0010512007866054773
cri_tvla_1;500;gauss;8;3.702356453504629e-52
cri_tvla_2;500;gauss;8;1.0515509477289301e-28
dlla9;500;gauss;8;8.848040201834378e-12
dlla2;500;gauss;8;7.683411240577698e-09
cri_tvla_1;500;gauss;16;2.435518707869484e-38
cri_tvla_2;500;gauss;16;1.773836260152129e-21
dlla9;500;gauss;16;1.1979514354823345e-10
dlla2;500;gauss;16;9.650597348809242e-06
cri_tvla_1;500;gauss;24;1.6450299829138318e-30
cri_tvla_2;500;gauss;24;7.72825805103061e-16
dlla9;500;gauss;24;1.1719436880202397e-08
dlla2;500;gauss;24;0.0035001833457499743
cri_tvla_1;500;gauss;32;5.122478210436136e-25
cri_tvla_2;500;gauss;32;3.793255877332096e-12
dlla9;500;gauss;32;9.97632236010457e-11
dlla2;500;gauss;32;1.2316741049289703e-07
cri_tvla_1;500;gauss;40;2.1197199093649816e-21
cri_tvla_2;500;gauss;40;6.572750314727234e-08
dlla9;500;gauss;40;1.7634491212616898e-10
dlla2;500;gauss;40;1.2780074030160904e-06
cri_tvla_1;500;gauss;48;3.4958188869445e-21
cri_tvla_2;500;gauss;48;2.0414520780556927e-07
dlla9;500;gauss;48;2.526819293981416e-10
dlla2;500;gauss;48;1.2316741049289703e-07
cri_tvla_1;500;gauss;56;7.436782653360009e-15
cri_tvla_2;500;gauss;56;6.824077602553349e-07
dlla9;500;gauss;56;7.521164707759381e-11
dlla2;500;gauss;56;5.653710104525089e-05
cri_tvla_1;500;gauss;64;1.3307837465921745e-10
cri_tvla_2;500;gauss;64;8.881438477172504e-06
dlla9;500;gauss;64;3.3760076845078825e-13
dlla2;500;gauss;64;5.653710104525089e-05
cri_tvla_1;500;gauss;72;1.7071593257832442e-10
cri_tvla_2;500;gauss;72;1.2047374345113129e-05
dlla9;500;gauss;72;2.563361758854515e-10
dlla2;500;gauss;72;1.2780074030160904e-06
cri_tvla_1;500;gauss;80;1.7408838827227645e-08
cri_tvla_2;500;gauss;80;1.9689213647734333e-06
dlla9;500;gauss;80;6.261558519858329e-09
dlla2;500;gauss;80;9.650597348809242e-06
cri_tvla_1;500;gauss;88;5.607645029108427e-11
cri_tvla_2;500;gauss;88;0.00013629187354414853
dlla9;500;gauss;88;4.435730243721688e-10
dlla2;500;gauss;88;5.653710104525089e-05
cri_tvla_1;500;gauss;96;5.419300838755065e-07
cri_tvla_2;500;gauss;96;1.5495267815946706e-05
dlla9;500;gauss;96;1.7746266325393446e-09
dlla2;500;gauss;96;0.0010512007866054773
cri_tvla_1;500;gauss;104;1.1516667992958565e-08
cri_tvla_2;500;gauss;104;2.069438278049589e-05
dlla9;500;gauss;104;1.0921284084459959e-11
dlla2;500;gauss;104;5.653710104525089e-05
cri_tvla_1;500;gauss;112;6.925754077517484e-07
cri_tvla_2;500;gauss;112;3.6459225703543486e-05
dlla9;500;gauss;112;8.652511582606128e-12
dlla2;500;gauss;112;0.4300250329542905
cri_tvla_1;500;gauss;120;8.39781302582484e-08
cri_tvla_2;500;gauss;120;0.00018702725097971714
dlla9;500;gauss;120;5.971524305976832e-09
dlla2;500;gauss;120;0.025051229866221547
cri_tvla_1;500;gauss;128;2.1145857485581768e-08
cri_tvla_2;500;gauss;128;1.5104973381561065e-05
dlla9;500;gauss;128;6.566180074759061e-07
dlla2;500;gauss;128;5.653710104525089e-05
cri_tvla_1;500;gauss;136;2.2726825829993408e-05
cri_tvla_2;500;gauss;136;1.6181715302228024e-06
dlla9;500;gauss;136;8.7034689286346e-11
dlla2;500;gauss;136;5.653710104525089e-05
cri_tvla_1;500;gauss;144;1.3904194468144736e-05
cri_tvla_2;500;gauss;144;3.245622735990145e-05
dlla9;500;gauss;144;2.1360161702452555e-08
dlla2;500;gauss;144;0.0010512007866054773
cri_tvla_1;500;gauss;152;1.6110621380192113e-07
cri_tvla_2;500;gauss;152;3.837422503860993e-05
dlla9;500;gauss;152;7.381180352388759e-10
dlla2;500;gauss;152;0.025051229866221547
cri_tvla_1;500;gauss;160;3.5495027180516385e-06
cri_tvla_2;500;gauss;160;2.235499807815767e-06
dlla9;500;gauss;160;2.8706219545523746e-06
dlla2;500;gauss;160;0.025051229866221547
cri_tvla_1;500;gauss;168;5.856647285619742e-05
cri_tvla_2;500;gauss;168;7.442638931106107e-06
dlla9;500;gauss;168;1.765954711404098e-09
dlla2;500;gauss;168;0.10766357486136258
cri_tvla_1;500;gauss;176;0.00023275966260787116
cri_tvla_2;500;gauss;176;1.4147411661050555e-07
dlla9;500;gauss;176;1.123537158871453e-08
dlla2;500;gauss;176;0.29830744792707264
cri_tvla_1;500;gauss;184;0.00013445866143340802
cri_tvla_2;500;gauss;184;7.623442214921663e-05
dlla9;500;gauss;184;1.4273936085519837e-07
dlla2;500;gauss;184;0.025051229866221547
cri_tvla_1;500;gauss;192;1.3033253172375383e-05
cri_tvla_2;500;gauss;192;2.5322055517622088e-05
dlla9;500;gauss;192;6.088338878562674e-06
dlla2;500;gauss;192;0.10766357486136258
cri_tvla_1;500;gauss;200;0.0001242677460558199
cri_tvla_2;500;gauss;200;4.063116569154672e-05
dlla9;500;gauss;200;0.0012698509802895324
dlla2;500;gauss;200;0.025051229866221547
cri_tvla_1;500;gauss;208;3.758215678889837e-05
cri_tvla_2;500;gauss;208;1.7130400964613695e-05
dlla9;500;gauss;208;5.441940759802268e-06
dlla2;500;gauss;208;0.055092082591727376
cri_tvla_1;500;gauss;216;0.00017955238516206772
cri_tvla_2;500;gauss;216;0.000164572063984613
dlla9;500;gauss;216;8.058844131479925e-06
dlla2;500;gauss;216;0.29830744792707264
cri_tvla_1;500;gauss;224;1.0325707116146937e-05
cri_tvla_2;500;gauss;224;3.0194427419419716e-06
dlla9;500;gauss;224;0.0001642716877619393
dlla2;500;gauss;224;0.29830744792707264
cri_tvla_1;500;gauss;232;0.0002498674092411669
cri_tvla_2;500;gauss;232;5.041409129489256e-05
dlla9;500;gauss;232;0.006846181477026352
dlla2;500;gauss;232;0.10766357486136258
cri_tvla_1;500;gauss;240;0.0002692991339295315
cri_tvla_2;500;gauss;240;5.088786198185248e-05
dlla9;500;gauss;240;0.008890033181238226
dlla2;500;gauss;240;0.18854279373772442
cri_tvla_1;500;gauss;248;0.0006188323098229721
cri_tvla_2;500;gauss;248;0.00029877467431978574
dlla9;500;gauss;248;0.01917425349659641
dlla2;500;gauss;248;0.010030803503468633
cri_tvla_1;500;gauss;256;0.00016704124001642635
cri_tvla_2;500;gauss;256;4.607334587142634e-05
dlla9;500;gauss;256;0.00036919574954012794
dlla2;500;gauss;256;0.8114572062622756
cri_tvla_1;500;gauss;264;0.00012940708844600332
cri_tvla_2;500;gauss;264;1.768156925062627e-05
dlla9;500;gauss;264;0.0022591282463590187
dlla2;500;gauss;264;0.5699749670457095
cri_tvla_1;500;gauss;272;0.00015182686210165266
cri_tvla_2;500;gauss;272;7.657079979999074e-05
dlla9;500;gauss;272;0.006393090475701449
dlla2;500;gauss;272;0.29830744792707264
cri_tvla_1;500;gauss;280;0.00027835375510452785
cri_tvla_2;500;gauss;280;1.2064973304652018e-05
dlla9;500;gauss;280;0.007208765043372479
dlla2;500;gauss;280;0.5699749670457095
cri_tvla_1;500;gauss;288;1.7025152284037363e-06
cri_tvla_2;500;gauss;288;3.3042606926433115e-05
dlla9;500;gauss;288;0.00017932215817231058
dlla2;500;gauss;288;0.4300250329542905
cri_tvla_1;500;gauss;296;0.0004481505650566769
cri_tvla_2;500;gauss;296;3.1352531461246025e-05
dlla9;500;gauss;296;2.7822219471073597e-05
dlla2;500;gauss;296;0.025051229866221547
cri_tvla_1;500;gauss;304;7.297217418009658e-05
cri_tvla_2;500;gauss;304;3.247431196981925e-05
dlla9;500;gauss;304;0.0009312858337196112
dlla2;500;gauss;304;0.18854279373772442
cri_tvla_1;500;gauss;0;6.673923206153917e-44
cri_tvla_2;500;gauss;0;9.117200582662219e-42
dlla9;500;gauss;0;1.0565653479765272e-11
dlla2;500;gauss;0;5.653710104525089e-05
cri_tvla_1;500;gauss;8;7.874306152678979e-54
cri_tvla_2;500;gauss;8;4.649571062439232e-25
dlla9;500;gauss;8;2.2300607845730775e-13
dlla2;500;gauss;8;0.0002675263676792383
cri_tvla_1;500;gauss;16;4.4448456387922876e-42
cri_tvla_2;500;gauss;16;2.035649167159444e-20
dlla9;500;gauss;16;1.0084597157661329e-11
dlla2;500;gauss;16;0.0010512007866054773
cri_tvla_1;500;gauss;24;1.0918020426925654e-33
cri_tvla_2;500;gauss;24;4.584859215814287e-14
dlla9;500;gauss;24;4.68974870456246e-11
dlla2;500;gauss;24;5.653710104525089e-05
cri_tvla_1;500;gauss;32;6.0172907036016825e-27
cri_tvla_2;500;gauss;32;2.5004796761902635e-10
dlla9;500;gauss;32;3.423402340901415e-09
dlla2;500;gauss;32;1.2780074030160904e-06
cri_tvla_1;500;gauss;40;4.533493568238702e-26
cri_tvla_2;500;gauss;40;1.8253810011439933e-07
dlla9;500;gauss;40;5.29023647295638e-10
dlla2;500;gauss;40;1.2780074030160904e-06
cri_tvla_1;500;gauss;48;6.046841587455269e-16
cri_tvla_2;500;gauss;48;5.4923281831030366e-08
dlla9;500;gauss;48;3.591137612571587e-09
dlla2;500;gauss;48;5.653710104525089e-05
cri_tvla_1;500;gauss;56;6.190475174015526e-14
cri_tvla_2;500;gauss;56;6.732641255390716e-06
dlla9;500;gauss;56;1.4980984949513774e-11
dlla2;500;gauss;56;1.2780074030160904e-06
cri_tvla_1;500;gauss;64;3.799203262036759e-15
cri_tvla_2;500;gauss;64;7.99365839534364e-06
dlla9;500;gauss;64;5.290612571884621e-10
dlla2;500;gauss;64;5.653710104525089e-05
cri_tvla_1;500;gauss;72;3.761703600699393e-12
cri_tvla_2;500;gauss;72;1.5135807955415534e-07
dlla9;500;gauss;72;3.8664858982486175e-11
dlla2;500;gauss;72;0.0010512007866054773
cri_tvla_1;500;gauss;80;2.3108493122439036e-11
cri_tvla_2;500;gauss;80;1.8630089394950896e-06
dlla9;500;gauss;80;6.192115811484531e-13
dlla2;500;gauss;80;1.2780074030160904e-06
cri_tvla_1;500;gauss;88;3.777469914644422e-08
cri_tvla_2;500;gauss;88;1.3119075609846559e-06
dlla9;500;gauss;88;2.265420421144565e-14
dlla2;500;gauss;88;1.2780074030160904e-06
cri_tvla_1;500;gauss;96;5.916973834139421e-08
cri_tvla_2;500;gauss;96;0.00020352481938559598
dlla9;500;gauss;96;1.040725056849739e-12
dlla2;500;gauss;96;1.2780074030160904e-06
cri_tvla_1;500;gauss;104;1.150742439760804e-07
cri_tvla_2;500;gauss;104;1.6930730654353906e-05
dlla9;500;gauss;104;7.790613638055098e-10
dlla2;500;gauss;104;0.0035001833457499743
cri_tvla_1;500;gauss;112;1.5858875838972956e-06
cri_tvla_2;500;gauss;112;4.298834648522676e-05
dlla9;500;gauss;112;5.24376919949166e-12
dlla2;500;gauss;112;0.010030803503468633
cri_tvla_1;500;gauss;120;1.7870968277295684e-06
cri_tvla_2;500;gauss;120;0.00029826359205301767
dlla9;500;gauss;120;1.7974401663808046e-12
dlla2;500;gauss;120;0.0035001833457499743
cri_tvla_1;500;gauss;128;1.5004262631331283e-06
cri_tvla_2;500;gauss;128;5.219808311457519e-05
dlla9;500;gauss;128;8.886371225706063e-11
dlla2;500;gauss;128;0.010030803503468633
cri_tvla_1;500;gauss;136;2.1202726576090045e-06
cri_tvla_2;500;gauss;136;1.6555114541997696e-05
dlla9;500;gauss;136;5.679472551972005e-12
dlla2;500;gauss;136;0.10766357486136258
cri_tvla_1;500;gauss;144;7.82704486005454e-06
cri_tvla_2;500;gauss;144;9.529584243013954e-05
dlla9;500;gauss;144;8.021204516947781e-09
dlla2;500;gauss;144;5.653710104525089e-05
cri_tvla_1;500;gauss;152;1.6160071282007609e-06
cri_tvla_2;500;gauss;152;9.373305740816985e-06
dlla9;500;gauss;152;1.424226622544287e-07
dlla2;500;gauss;152;0.7016925520729274
cri_tvla_1;500;gauss;160;9.424776439751336e-07
cri_tvla_2;500;gauss;160;8.31900569396225e-06
dlla9;500;gauss;160;1.3700408627821249e-09
dlla2;500;gauss;160;0.0002675263676792383
cri_tvla_1;500;gauss;168;1.989073469542565e-06
cri_tvla_2;500;gauss;168;7.818325669858216e-05
dlla9;500;gauss;168;1.8014824569639449e-09
dlla2;500;gauss;168;0.025051229866221547
cri_tvla_1;500;gauss;176;7.724143115358952e-05
cri_tvla_2;500;gauss;176;4.3163147948576486e-05
dlla9;500;gauss;176;6.3191700768645384e-06
dlla2;500;gauss;176;0.0035001833457499743
cri_tvla_1;500;gauss;184;7.888500852266333e-06
cri_tvla_2;500;gauss;184;0.00012267004850122573
dlla9;500;gauss;184;0.00018280113492683236
dlla2;500;gauss;184;0.0010512007866054773
cri_tvla_1;500;gauss;192;1.965171758542212e-06
cri_tvla_2;500;gauss;192;1.211399057677129e-05
dlla9;500;gauss;192;0.000476734413283129
dlla2;500;gauss;192;0.055092082591727376
cri_tvla_1;500;gauss;200;4.525265682466307e-05
cri_tvla_2;500;gauss;200;9.503076546608742e-05
dlla9;500;gauss;200;0.0006727438216584153
dlla2;500;gauss;200;0.055092082591727376
cri_tvla_1;500;gauss;208;4.486938532051279e-06
cri_tvla_2;500;gauss;208;0.0001130571668490381
dlla9;500;gauss;208;0.0064851015096402806
dlla2;500;gauss;208;0.10766357486136258
cri_tvla_1;500;gauss;216;1.3778822136258209e-05
cri_tvla_2;500;gauss;216;5.129280009271389e-05
dlla9;500;gauss;216;7.046697203819723e-05
dlla2;500;gauss;216;0.10766357486136258
cri_tvla_1;500;gauss;224;6.47361237812204e-05
cri_tvla_2;500;gauss;224;0.0002792839211182781
dlla9;500;gauss;224;0.0013234906861993555
dlla2;500;gauss;224;0.4300250329542905
cri_tvla_1;500;gauss;232;0.00029803726790429073
cri_tvla_2;500;gauss;232;0.0002747320805984026
dlla9;500;gauss;232;0.033835015082051986
dlla2;500;gauss;232;0.055092082591727376
cri_tvla_1;500;gauss;240;4.5993663652692044e-05
cri_tvla_2;500;gauss;240;1.0319925660378894e-05
dlla9;500;gauss;240;0.0006603014104225699
dlla2;500;gauss;240;0.025051229866221547
cri_tvla_1;500;gauss;248;0.00013512320080907113
cri_tvla_2;500;gauss;248;0.00018189690818034253
dlla9;500;gauss;248;0.0209092333110677
dlla2;500;gauss;248;0.29830744792707264
cri_tvla_1;500;gauss;256;0.0002507937727252666
cri_tvla_2;500;gauss;256;5.898720381358271e-05
dlla9;500;gauss;256;0.004649187289217071
dlla2;500;gauss;256;0.5699749670457095
cri_tvla_1;500;gauss;264;5.403573700279651e-05
cri_tvla_2;500;gauss;264;9.363773028661365e-05
dlla9;500;gauss;264;0.010052048659956396
dlla2;500;gauss;264;0.7016925520729274
cri_tvla_1;500;gauss;272;3.134568065259161e-05
cri_tvla_2;500;gauss;272;7.657079979999074e-05
dlla9;500;gauss;272;0.4869008086348059
dlla2;500;gauss;272;0.055092082591727376
cri_tvla_1;500;gauss;280;0.0006057955241979479
cri_tvla_2;500;gauss;280;1.1777636318066902e-05
dlla9;500;gauss;280;0.014609683171427615
dlla2;500;gauss;280;0.8923364251386374
cri_tvla_1;500;gauss;288;2.455027068991463e-05
cri_tvla_2;500;gauss;288;3.88507437115932e-05
dlla9;500;gauss;288;0.00810484393927967
dlla2;500;gauss;288;0.025051229866221547
cri_tvla_1;500;gauss;296;0.0005068682195078175
cri_tvla_2;500;gauss;296;4.94945452931107e-05
dlla9;500;gauss;296;0.12085441067701298
dlla2;500;gauss;296;0.5699749670457095
cri_tvla_1;500;gauss;304;0.0002244972725475691
cri_tvla_2;500;gauss;304;3.247431196981925e-05
dlla9;500;gauss;304;2.540063441329998e-05
dlla2;500;gauss;304;0.10766357486136258
cri_tvla_1;500;gauss;0;1.1233913325175052e-53
cri_tvla_2;500;gauss;0;1.591742484585107e-30
dlla9;500;gauss;0;5.371521437412797e-13
dlla2;500;gauss;0;9.650597348809242e-06
cri_tvla_1;500;gauss;8;1.6312446543148693e-44
cri_tvla_2;500;gauss;8;6.482423973122076e-36
dlla9;500;gauss;8;5.674490069376502e-07
dlla2;500;gauss;8;9.650597348809242e-06
cri_tvla_1;500;gauss;16;1.085682509257613e-37
cri_tvla_2;500;gauss;16;2.1426977799433613e-24
dlla9;500;gauss;16;9.049030081892338e-10
dlla2;500;gauss;16;9.650597348809242e-06
cri_tvla_1;500;gauss;24;1.6351824300485154e-25
cri_tvla_2;500;gauss;24;8.779078887640064e-16
dlla9;500;gauss;24;7.211316991212009e-10
dlla2;500;gauss;24;0.10766357486136258
cri_tvla_1;500;gauss;32;2.9832531240504333e-21
cri_tvla_2;500;gauss;32;7.480416566651127e-12
dlla9;500;gauss;32;3.7933436551979826e-10
dlla2;500;gauss;32;1.2780074030160904e-06
cri_tvla_1;500;gauss;40;1.296503496526237e-20
cri_tvla_2;500;gauss;40;5.197912732072324e-07
dlla9;500;gauss;40;7.180327865499224e-13
dlla2;500;gauss;40;0.0002675263676792383
cri_tvla_1;500;gauss;48;1.4518077333163596e-13
cri_tvla_2;500;gauss;48;4.2996902270404725e-07
dlla9;500;gauss;48;1.500742175113373e-11
dlla2;500;gauss;48;1.2316741049289703e-07
cri_tvla_1;500;gauss;56;3.4454247459696475e-14
cri_tvla_2;500;gauss;56;1.3657712821895217e-07
dlla9;500;gauss;56;1.3322803732098326e-10
dlla2;500;gauss;56;0.0002675263676792383
cri_tvla_1;500;gauss;64;6.188173860224839e-11
cri_tvla_2;500;gauss;64;1.0609077320448419e-05
dlla9;500;gauss;64;3.0077465894662655e-10
dlla2;500;gauss;64;7.683411240577698e-09
cri_tvla_1;500;gauss;72;1.4135368025466266e-10
cri_tvla_2;500;gauss;72;9.521113934058171e-07
dlla9;500;gauss;72;2.4586013397981885e-12
dlla2;500;gauss;72;1.2780074030160904e-06
cri_tvla_1;500;gauss;80;1.8150196366721498e-12
cri_tvla_2;500;gauss;80;4.321759006434782e-06
dlla9;500;gauss;80;4.3388855140203923e-14
dlla2;500;gauss;80;0.0035001833457499743
cri_tvla_1;500;gauss;88;4.8997595846992766e-09
cri_tvla_2;500;gauss;88;8.968467242911157e-06
dlla9;500;gauss;88;4.256975849643088e-10
dlla2;500;gauss;88;0.0010512007866054773
cri_tvla_1;500;gauss;96;6.891737358609621e-08
cri_tvla_2;500;gauss;96;2.3898391344356295e-05
dlla9;500;gauss;96;3.354404222588245e-11
dlla2;500;gauss;96;9.650597348809242e-06
cri_tvla_1;500;gauss;104;4.400009825360528e-07
cri_tvla_2;500;gauss;104;0.00015972094684945138
dlla9;500;gauss;104;5.929588012532152e-12
dlla2;500;gauss;104;0.0010512007866054773
cri_tvla_1;500;gauss;112;3.3102524888964547e-06
cri_tvla_2;500;gauss;112;7.09198298704116e-06
dlla9;500;gauss;112;4.863908200454793e-12
dlla2;500;gauss;112;0.010030803503468633
cri_tvla_1;500;gauss;120;3.0955980512386882e-06
cri_tvla_2;500;gauss;120;4.992032576745407e-05
dlla9;500;gauss;120;0.00011024992894858098
dlla2;500;gauss;120;5.653710104525089e-05
cri_tvla_1;500;gauss;128;4.814147076342809e-06
cri_tvla_2;500;gauss;128;2.0751064393657383e-05
dlla9;500;gauss;128;1.5125716710930674e-09
dlla2;500;gauss;128;0.0035001833457499743
cri_tvla_1;500;gauss;136;1.7598203571764566e-06
cri_tvla_2;500;gauss;136;0.00014608218762345368
dlla9;500;gauss;136;2.181453499734601e-07
dlla2;500;gauss;136;5.653710104525089e-05
cri_tvla_1;500;gauss;144;6.030678226537096e-05
cri_tvla_2;500;gauss;144;4.629807445257778e-05
dlla9;500;gauss;144;1.049998630640312e-07
dlla2;500;gauss;144;0.0002675263676792383
cri_tvla_1;500;gauss;152;1.6014705994368546e-10
cri_tvla_2;500;gauss;152;3.1790490245832202e-06
dlla9;500;gauss;152;1.8124167373722442e-08
dlla2;500;gauss;152;0.0035001833457499743
cri_tvla_1;500;gauss;160;2.618280359803791e-06
cri_tvla_2;500;gauss;160;1.722302166010872e-05
dlla9;500;gauss;160;1.7695381307380069e-06
dlla2;500;gauss;160;0.0035001833457499743
cri_tvla_1;500;gauss;168;8.535944474039435e-06
cri_tvla_2;500;gauss;168;7.722899985115044e-05
dlla9;500;gauss;168;1.44803261307847e-09
dlla2;500;gauss;168;0.0002675263676792383
cri_tvla_1;500;gauss;176;1.9214769836678698e-05
cri_tvla_2;500;gauss;176;4.109815024651631e-06
dlla9;500;gauss;176;9.337803706167286e-06
dlla2;500;gauss;176;0.0002675263676792383
cri_tvla_1;500;gauss;184;1.4671392009571674e-05
cri_tvla_2;500;gauss;184;8.594801876423435e-05
dlla9;500;gauss;184;1.1336468371307236e-07
dlla2;500;gauss;184;0.0010512007866054773
cri_tvla_1;500;gauss;192;0.00012246215682347602
cri_tvla_2;500;gauss;192;4.0578455220626877e-05
dlla9;500;gauss;192;0.0014540338056076645
dlla2;500;gauss;192;0.025051229866221547
cri_tvla_1;500;gauss;200;2.2111907080465947e-06
cri_tvla_2;500;gauss;200;7.068620458353888e-05
dlla9;500;gauss;200;0.01759052998732065
dlla2;500;gauss;200;0.010030803503468633
cri_tvla_1;500;gauss;208;0.0001946966889093101
cri_tvla_2;500;gauss;208;1.9688153741030108e-05
dlla9;500;gauss;208;0.09701449301529137
dlla2;500;gauss;208;0.18854279373772442
cri_tvla_1;500;gauss;216;1.685071606866403e-05
cri_tvla_2;500;gauss;216;3.284431268771921e-05
dlla9;500;gauss;216;5.321249524323745e-05
dlla2;500;gauss;216;0.29830744792707264
cri_tvla_1;500;gauss;224;1.9286325467744215e-05
cri_tvla_2;500;gauss;224;1.1336251869157427e-05
dlla9;500;gauss;224;0.03728448088538148
dlla2;500;gauss;224;0.10766357486136258
cri_tvla_1;500;gauss;232;0.00015285660908284285
cri_tvla_2;500;gauss;232;2.7425245289192863e-05
dlla9;500;gauss;232;0.00648906228765367
dlla2;500;gauss;232;0.0035001833457499743
cri_tvla_1;500;gauss;240;7.638116209181923e-05
cri_tvla_2;500;gauss;240;3.898755610608097e-05
dlla9;500;gauss;240;6.750432268370716e-05
dlla2;500;gauss;240;0.010030803503468633
cri_tvla_1;500;gauss;248;0.0003098725473130633
cri_tvla_2;500;gauss;248;3.824675706386093e-05
dlla9;500;gauss;248;0.06988519065586746
dlla2;500;gauss;248;0.025051229866221547
cri_tvla_1;500;gauss;256;0.00024205543469886422
cri_tvla_2;500;gauss;256;2.4860226873252426e-05
dlla9;500;gauss;256;6.120985234062172e-05
dlla2;500;gauss;256;0.4300250329542905
cri_tvla_1;500;gauss;264;0.0005474744982233788
cri_tvla_2;500;gauss;264;3.7852242787478127e-05
dlla9;500;gauss;264;3.0181108813391324e-06
dlla2;500;gauss;264;0.055092082591727376
cri_tvla_1;500;gauss;272;9.19075277762145e-05
cri_tvla_2;500;gauss;272;9.489837350031844e-05
dlla9;500;gauss;272;0.07217818197470223
dlla2;500;gauss;272;0.7016925520729274
cri_tvla_1;500;gauss;280;3.688979394175787e-05
cri_tvla_2;500;gauss;280;1.2064973304652018e-05
dlla9;500;gauss;280;0.004513377479648584
dlla2;500;gauss;280;0.18854279373772442
cri_tvla_1;500;gauss;288;2.455027068991463e-05
cri_tvla_2;500;gauss;288;9.354929865694064e-05
dlla9;500;gauss;288;0.14904466054060386
dlla2;500;gauss;288;0.055092082591727376
cri_tvla_1;500;gauss;296;3.922549160839342e-05
cri_tvla_2;500;gauss;296;3.687135915993297e-05
dlla9;500;gauss;296;0.03383345032623845
dlla2;500;gauss;296;0.10766357486136258
cri_tvla_1;500;gauss;304;0.0005205621388287234
cri_tvla_2;500;gauss;304;1.6394966582431458e-07
dlla9;500;gauss;304;0.00384887680025713
