method;pollution;param;p
tvla_t_3;gauss;130;0.0028044367722596907
dlla9;gauss;130;1.1225127523637277e-123
dlla2;gauss;130;1.8105305134216006e-40
tvla_t_1;gauss;140;2.6783409670456637e-10
tvla_t_2;gauss;140;0.00014643492021815173
tvla_t_3;gauss;140;0.004805974918454189
dlla9;gauss;140;1.3168527928439634e-126
dlla2;gauss;140;6.922422371645256e-46
tvla_t_1;gauss;150;1.668938539713819e-10
tvla_t_2;gauss;150;2.880582720506232e-05
tvla_t_3;gauss;150;0.0112186227760535
dlla9;gauss;150;1.7998628632781144e-123
dlla2;gauss;150;7.827955644341971e-43
tvla_t_1;gauss;160;3.062044311869738e-11
tvla_t_2;gauss;160;0.0007658141818787162
tvla_t_3;gauss;160;0.015978168023937152
dlla9;gauss;160;1.4316676324202905e-112
dlla2;gauss;160;2.879829485640434e-33
tvla_t_1;gauss;170;8.892014484045448e-10
tvla_t_2;gauss;170;0.0024007223489468316
tvla_t_3;gauss;170;0.009617786388793506
dlla9;gauss;170;1.3102191553934686e-114
dlla2;gauss;170;6.922422371645256e-46
tvla_t_1;gauss;180;3.30596716698738e-08
tvla_t_2;gauss;180;0.001961840875566083
tvla_t_3;gauss;180;0.025061661666631915
dlla9;gauss;180;1.635480346701053e-92
dlla2;gauss;180;2.879829485640434e-33
tvla_t_1;gauss;190;1.718798079143019e-08
tvla_t_2;gauss;190;0.005621977949165917
tvla_t_3;gauss;190;0.024088578038686456
dlla9;gauss;190;1.66399924229906e-94
dlla2;gauss;190;9.663055440516692e-39
tvla_t_1;gauss;200;1.2457634628716757e-06
tvla_t_2;gauss;200;6.447748498063375e-05
tvla_t_3;gauss;200;0.042398690528443916
dlla9;gauss;200;8.971794981381177e-93
dlla2;gauss;200;6.885533713330119e-40
tvla_t_1;gauss;210;5.311759188410392e-07
tvla_t_2;gauss;210;0.0022053408217933
tvla_t_3;gauss;210;0.01636203469491234
dlla9;gauss;210;6.159582232339293e-88
dlla2;gauss;210;3.17624928716035e-32
tvla_t_1;gauss;220;2.290280043745474e-06
tvla_t_2;gauss;220;0.0007831108011163167
tvla_t_3;gauss;220;0.03664188975374209
dlla9;gauss;220;1.0818700884472728e-111
dlla2;gauss;220;9.663055440516692e-39
tvla_t_1;gauss;230;6.130482447317907e-06
tvla_t_2;gauss;230;0.007713428992596616
tvla_t_3;gauss;230;0.04533685048914631
dlla9;gauss;230;2.1597855640063885e-87
dlla2;gauss;230;1.0791074548134475e-30
tvla_t_1;gauss;240;1.1628951055322722e-06
tvla_t_2;gauss;240;0.006929950980268741
tvla_t_3;gauss;240;0.08555790955668581
dlla9;gauss;240;1.4104311810866519e-89
dlla2;gauss;240;1.039091181242918e-31
tvla_t_1;gauss;250;3.7865625742186305e-06
tvla_t_2;gauss;250;0.009033980090529385
tvla_t_3;gauss;250;0.09756715894961135
dlla9;gauss;250;3.592553193598586e-91
dlla2;gauss;250;8.40544941360109e-27
