,DL-LA 9-class,DL-LA Wegener,"TVLA $t$-test, $\mu_1$",TVLA $\rho$-test
162,6.316358849057296e-55,2.8203295664412667e-42,0.11089927723861867,0.08060904152330889
163,6.316358849057296e-55,1.4536734840498223e-42,0.11815976514816978,0.09066029096306705
164,7.859337854840713e-56,7.491248114789344e-43,0.10315530478352775,0.09534768221159218
165,7.859337854840713e-56,9.838144262483091e-42,0.09414329905282245,0.09642516707700438
166,1.1776464907387892e-56,5.101045677232484e-42,0.0864198744937968,0.09600005698899591
167,1.1776464907387892e-56,2.6442980457383463e-42,0.07583288041561742,0.07634755819504935
168,3.3705260208728905e-57,1.3704648257813503e-42,0.07817593599028172,0.09350584529414933
169,3.3705260208728905e-57,7.1012171395964615e-43,0.08069437574696917,0.08901603315858983
170,4.108734212531301e-58,3.6788001354591665e-43,0.07764693012403476,0.09101712062563114
171,4.108734212531301e-58,1.9054132024811357e-43,0.0836791545383883,0.08363709035398678
172,7.015658306708833e-59,9.86694655482194e-44,0.07718715405640168,0.07096243232719263
173,7.015658306708833e-59,5.108437061258916e-44,0.085736409766316,0.08168225559870937
174,1.7048102315764599e-59,2.644271241822791e-44,0.0886225911813544,0.08923649713607987
175,1.7048102315764599e-59,1.3684779714454397e-44,0.08161792279525673,0.08281800245124624
176,3.245100739639972e-60,7.080829122066345e-45,0.07865814973781257,0.0780863971108362
177,3.245100739639972e-60,3.6630770322251744e-45,0.06887146822800419,0.0654011066334097
178,5.124476299483789e-61,1.8946307201821463e-45,0.07857197983422054,0.07773760355596421
179,5.124476299483789e-61,9.797620636805475e-46,0.08031880967594046,0.08342628887586576
180,1.0419726184116924e-60,5.0656490856391294e-46,0.06690734885132098,0.08484320713458347
181,1.0419726184116924e-60,2.618598567546838e-46,0.06853992473467696,0.0811858508725003
182,1.3060477850739298e-61,1.3533900581497165e-46,0.05830704247298747,0.06649180882792141
183,1.3060477850739298e-61,6.993557394917023e-47,0.0681572785736049,0.07444365200274654
184,1.5698628668478977e-62,3.6132271965674674e-47,0.08016048654669491,0.06720534736852923
185,1.5698628668478977e-62,1.8664456375898265e-47,0.08499216095206251,0.06109829961184413
186,1.849119048989282e-63,9.639598036561993e-48,0.0810624928310704,0.06445116593072164
187,1.849119048989282e-63,4.9776799205897466e-48,0.06891765524769491,0.04577758980211213
188,1.0303276363875172e-63,2.5699239844176684e-48,0.08595676000476243,0.058560238409485106
189,1.0303276363875172e-63,1.3265989522079486e-48,0.08987091327327823,0.06349329753004253
190,1.6550626036903083e-63,6.846771975201358e-49,0.09234384530601888,0.06578950686373805
191,1.6550626036903083e-63,3.533130582591575e-49,0.08196490467091633,0.06205081561826245
192,1.0585832899381017e-63,1.8228959550966697e-49,0.061031686008307294,0.05501496664927015
193,1.0585832899381017e-63,9.411174368679807e-50,0.07312708788520982,0.06115075643378001
194,1.764944092293471e-64,4.854017753843693e-50,0.08000090581103456,0.0645725914382066
195,1.764944092293471e-64,2.5031652509052e-50,0.07277067514232277,0.0649644801911401
196,6.676273870306347e-65,1.290651883899929e-50,0.07043520514227711,0.06582758471087538
197,6.676273870306347e-65,6.65366048367498e-51,0.057303503355513,0.05759176733605085
198,2.530360922996881e-65,3.4296110467291694e-51,0.06949267559990589,0.05639901509073661
199,2.530360922996881e-65,1.7675125097784404e-51,0.06985550951388703,0.055852722498727275
200,2.413377950464387e-66,9.107814661837598e-52,0.07316330899928065,0.057432884365574956
201,2.413377950464387e-66,4.69246013021854e-52,0.07008636417482522,0.059140209264954904
202,3.4048968306110047e-67,2.417254428462554e-52,0.058399842378512104,0.05550898535936428
203,3.4048968306110047e-67,1.2450309345451959e-52,0.06226909195975182,0.05683580901420682
204,4.614989112928599e-68,6.411720067642359e-53,0.06433938073019799,0.05641408998590929
205,4.614989112928599e-68,3.3014613426963713e-53,0.061843320472538404,0.050408528287968636
206,6.895668933109512e-69,1.6997371852395508e-53,0.05587244126087024,0.047712241300835234
207,6.895668933109512e-69,8.749629822623193e-54,0.04403298854883042,0.04550171612872551
208,6.151345677105656e-70,4.5033597548929954e-54,0.0462185485138779,0.04541391624868861
209,6.151345677105656e-70,2.31751870913978e-54,0.05319030646193651,0.04865196388833859
210,8.678930474606665e-70,1.19247717456608e-54,0.05762086028515316,0.04991893631965906
211,8.678930474606665e-70,6.135044090529808e-55,0.06003793551080145,0.04753018736591216
212,1.071984627905568e-70,3.1559248172411055e-55,0.05965790622443625,0.042069608491427095
213,1.071984627905568e-70,1.6232204588552501e-55,0.05798154841422931,0.04919173946500434
214,9.339513652709917e-72,8.347776446205132e-56,0.05271981737677932,0.05037204366911778
215,9.339513652709917e-72,4.292468253968945e-56,0.04544098016340818,0.05035460429598834
216,7.868494200644709e-73,2.206921482883197e-56,0.043532687808703924,0.0443250247351238
217,7.868494200644709e-73,1.1345162032006093e-56,0.04096123223485021,0.04293759597366589
218,1.2327894861991555e-73,5.831483730585188e-57,0.0426168755946627,0.04314647596627065
219,1.2327894861991555e-73,2.9970396325468565e-57,0.03906528997249347,0.04327528517897272
220,2.753687574986589e-74,1.540108992413485e-57,0.04018176083623737,0.04502726185825361
221,2.753687574986589e-74,8.125655687798123e-58,0.046880778193749126,0.04026155771879858
222,1.7448039243683361e-74,4.174068283591308e-58,0.03653033140116051,0.029942914770588174
223,1.7448039243683361e-74,2.1439178296456474e-58,0.04124517692570942,0.03656325798516659
224,1.5726758691772547e-75,1.1010440784242572e-58,0.04609150302485379,0.044740923656106706
225,1.5726758691772547e-75,5.653919179140203e-59,0.04398166763600195,0.04541920511394379
226,2.023139232741096e-76,2.9029752038738593e-59,0.043421615780388376,0.047861176001737185
227,2.023139232741096e-76,1.4903433911230058e-59,0.037390112709307574,0.03934559247544565
228,2.4847764127750254e-77,7.650311161109707e-60,0.04595465772609518,0.05432226707569235
229,2.4847764127750254e-77,3.9266484877703925e-60,0.04463894005547633,0.04867920352995196
230,3.580087920841878e-78,2.015187939267132e-60,0.041780159972909126,0.04517177168023346
231,3.580087920841878e-78,1.0340942351861704e-60,0.03626169382980428,0.04703325666323341
232,5.902248471525732e-79,5.305864219451574e-61,0.03480627693448143,0.041322485955281055
233,5.902248471525732e-79,2.7220996261672822e-61,0.041624015197516656,0.04873393090074188
234,1.3023199074107456e-79,1.396381800235472e-61,0.04294556752227945,0.04180981687207484
235,1.3023199074107456e-79,7.162374562524626e-62,0.04816807416980505,0.04069308612647786
236,3.594153544107259e-80,3.6733555302181213e-62,0.04773610296603813,0.030471492343559736
237,3.594153544107259e-80,1.8837461607564024e-62,0.03164657959578832,0.024610996452976815
238,1.0795374212206723e-80,9.894166497347278e-63,0.03779169701051173,0.03131425065502941
239,1.0795374212206723e-80,5.07230267923091e-63,0.04038845457615668,0.03319188252260942
240,9.209032325596879e-82,2.600076194083546e-63,0.03705092947917506,0.03258384665450302
241,9.209032325596879e-82,1.3326690980440575e-63,0.03090019362719652,0.03438322339342714
242,4.523990614028277e-82,6.829899078383795e-64,0.022953963551833163,0.02758605291115055
243,4.523990614028277e-82,3.4999538201309904e-64,0.025326206710787426,0.030677251098539957
244,5.4574202636098926e-83,1.7933570706780553e-64,0.026224523567142173,0.03235716281686073
245,5.4574202636098926e-83,9.188148514736704e-65,0.02982111148944005,0.03593829607601691
246,6.670303324967283e-84,4.707023590144001e-65,0.02570274273118065,0.034578789328609784
247,6.670303324967283e-84,2.41113884789243e-65,0.022648466208682078,0.028750719633280415
248,9.398370252647183e-85,1.2349685116241e-65,0.026632217767049802,0.030981851807846364
249,9.398370252647183e-85,6.324813211977599e-66,0.03245454892963635,0.029638732687197286
250,1.2285790575717252e-85,3.2389035319458577e-66,0.036246849377780666,0.026077702260227393
251,1.2285790575717252e-85,1.6584681686295396e-66,0.03717182146246684,0.02145623435158687
252,1.0764402670720485e-86,8.491323984003242e-67,0.035622680848540325,0.01803378162618474
253,1.0764402670720485e-86,4.3471352078899026e-67,0.03926783892295378,0.0226283593012378
254,5.782577661656768e-87,2.2253107604547237e-67,0.03758955663402058,0.025863243311478205
255,5.782577661656768e-87,1.1390381889130709e-67,0.037458095838990936,0.026425276379436525
256,1.1466750596429548e-87,5.829701390710012e-68,0.03478439594953774,0.028404593990923287
257,1.1466750596429548e-87,2.983424481819753e-68,0.02483965973965683,0.027131223844210392
258,1.0055381261653748e-88,1.5266688363833742e-68,0.02470369610445381,0.03075970213429361
259,1.0055381261653748e-88,7.811578673676511e-69,0.03256931900264771,0.032040991182601605
260,1.0021146824598798e-89,3.9966071972837055e-69,0.03618417066038557,0.03380545304149084
261,1.0021146824598798e-89,2.0445890401404646e-69,0.032690216541822366,0.03662017848000803
262,2.222974839348185e-90,1.0458822382374841e-69,0.024107358643552228,0.025264415318470318
263,2.222974839348185e-90,5.349608865449035e-70,0.028493170945010922,0.03289767856610006
264,6.09290332021756e-91,2.7360500549323417e-70,0.029121713551568583,0.03208674668108115
265,6.09290332021756e-91,1.3992299511311946e-70,0.030979962245200405,0.029358599474354274
266,1.6735692423779826e-91,7.155129032326743e-71,0.02819673450172,0.027125272913845234
267,1.6735692423779826e-91,3.6585537810246524e-71,0.025306664390517708,0.018450611067816272
268,2.279181645516345e-92,1.8705326106122154e-71,0.025982409727025813,0.020908987864128814
269,2.279181645516345e-92,1.850279402914173e-71,0.02392616201013824,0.0229855802386461
270,4.3567865637697455e-93,9.46156590914913e-72,0.02204517015378977,0.026063851096716512
271,4.3567865637697455e-93,4.836862154757858e-72,0.02131380405401635,0.026629394681112036
272,2.997438757988035e-93,2.4724581451634706e-72,0.015374942711959778,0.019878481389603686
273,2.997438757988035e-93,1.2637436671765764e-72,0.019288892034091946,0.02602093269574739
274,4.516125841679689e-94,6.458833652898541e-73,0.02326658391740851,0.026875036226073103
275,4.516125841679689e-94,3.300764381862346e-73,0.027050057539884514,0.026160657304942374
276,4.223788873355307e-95,1.6867103825935598e-73,0.02647165462726197,0.024136362724638965
277,4.223788873355307e-95,8.618512787647955e-74,0.022345944182515037,0.020792911631573836
278,3.301405183786982e-95,4.4034209740699445e-74,0.025908428269898722,0.024131067723348956
279,3.301405183786982e-95,2.249647072634302e-74,0.025647952759394597,0.024421571764239258
280,4.458185164860862e-96,1.1613105776585722e-74,0.022568352366903115,0.023189752105475164
281,4.458185164860862e-96,5.931849580487342e-75,0.022533989329884853,0.02035514297381056
282,1.1206664335036353e-96,3.029695692233594e-75,0.020092333026089284,0.020272646734178078
283,1.1206664335036353e-96,1.5473025923908424e-75,0.022664123178499043,0.02218819620157895
284,1.5158914346794914e-97,7.90167368432255e-76,0.02731675151321907,0.02121023533332355
285,1.5158914346794914e-97,4.034891515381669e-76,0.030913677991077193,0.022538091361575266
286,7.218492445954065e-98,2.060210306101778e-76,0.025447247826891815,0.018094906034762638
287,7.218492445954065e-98,1.0518638190534099e-76,0.018745591163211974,0.016015559653413062
288,6.31571442213181e-98,5.370020794777632e-77,0.018081657764015595,0.01601929510860882
289,6.31571442213181e-98,2.74132877565596e-77,0.02060799986942129,0.020518870474965874
290,1.1474154255698459e-98,1.399314082834743e-77,0.020701176511717382,0.02110564178295276
291,1.1474154255698459e-98,7.142305477760267e-78,0.019179135889590977,0.018810933462363885
292,2.062196280822017e-99,3.6452807713082356e-78,0.01404228962499967,0.013996176948112952
293,2.062196280822017e-99,1.860343344356857e-78,0.017909359129669934,0.01976740593919691
294,3.2462948801343263e-100,9.493470365235824e-79,0.017959190794805926,0.023568685389109476
295,3.2462948801343263e-100,4.844253381448542e-79,0.01846584484119377,0.022881574343318768
296,9.16823979419763e-101,2.471717738992571e-79,0.018843182401504018,0.020144294529256177
297,9.16823979419763e-101,1.2610760269797289e-79,0.01569723876414439,0.018564103231559645
298,8.270073864937091e-102,6.433602671398303e-80,0.016173183827304524,0.01908441447498868
299,8.270073864937091e-102,3.2819954144911733e-80,0.017000501590645804,0.01956151276148549
300,1.0012274483071173e-101,1.6741434428173083e-80,0.017084980575919836,0.020909543055426416
301,1.0012274483071173e-101,8.539226194313785e-81,0.016416045325214554,0.019537019461304893
302,5.2084745866786334e-102,4.355276333910652e-81,0.015075484043513599,0.016527540386736525
303,5.2084745866786334e-102,2.221183549351255e-81,0.01599500926617229,0.01952206148314011
304,1.6776689226354098e-102,1.1327260900270065e-81,0.016831769742170002,0.019576512684011976
305,1.6776689226354098e-102,5.776134093899878e-82,0.016285160658913424,0.01885087389905332
306,5.535107781546628e-103,2.9452469939947633e-82,0.017278945601884997,0.01635112401063834
307,5.535107781546628e-103,1.5016836385891175e-82,0.01399965345310167,0.013335682715653613
308,7.607299091585547e-104,7.656116132411047e-83,0.013623616625866242,0.0166904635475818
309,7.607299091585547e-104,3.903105729217608e-83,0.015460649431369421,0.017625178055222467
310,1.0475560774829309e-104,1.989687754368576e-83,0.01345187784049617,0.017355756747013163
311,1.0475560774829309e-104,1.023751517086796e-83,0.013960153034057277,0.016775483189589095
312,1.6246106617301573e-105,5.217983402295467e-84,0.009671698605174528,0.01569977833556296
313,1.6246106617301573e-105,2.6594034854683136e-84,0.014829586147530743,0.016407305543487828
314,5.435293673104197e-106,1.355312201853266e-84,0.01477597013031635,0.017015110135124866
315,5.435293673104197e-106,6.906662030911742e-85,0.013652616952570102,0.016557273805553867
316,9.572321917868585e-107,3.5194189588097997e-85,0.014274858880740406,0.016672164057116103
317,9.572321917868585e-107,1.7932787644337074e-85,0.01105364274364853,0.012314370116340977
318,7.980288618973798e-108,1.3493860879104087e-85,0.012484696543699988,0.014327042251031076
319,7.980288618973798e-108,6.875157258325118e-86,0.012455436734565041,0.015093015737808683
320,2.2967984232479042e-108,3.502704263862409e-86,0.01304534710788892,0.013650923852705676
321,2.2967984232479042e-108,1.784427434388291e-86,0.012066402178433074,0.011345317621081236
322,1.0902457034729595e-108,9.090108271960475e-87,0.010040138420393557,0.009209360990713827
323,1.0902457034729595e-108,4.630353212182353e-87,0.012503916795684671,0.013934594346394052
324,4.568906966204235e-109,2.3584910989039743e-87,0.013042875003098111,0.014204672082974004
325,4.568906966204235e-109,1.2012394074575613e-87,0.012463641681480273,0.012559577008548014
326,1.6113524511493897e-109,6.117870248313441e-88,0.01237274197354143,0.010367668520027854
327,1.6113524511493897e-109,3.1156342183526866e-88,0.009906245882741367,0.009464055310990087
328,2.1824779551307605e-110,1.586603213347481e-88,0.011396296989266651,0.011159676353022617
329,2.1824779551307605e-110,8.079156181810423e-89,0.011582420468548703,0.011037599046012727
330,6.809796642241026e-111,4.113766513933135e-89,0.012614251764346315,0.009765807105812797
