method;traces;pollution;param;p
dlla9;300000;gauss;29;0.3809650327999049
dlla2;300000;gauss;29;0.4940784152727865
cri_tvla_1;300000;gauss;30;0.007740447884584615
cri_tvla_2;300000;gauss;30;0.0009465554520699924
dlla9;300000;gauss;30;0.4616421327289252
dlla2;300000;gauss;30;0.7431622481777368
cri_tvla_1;300000;gauss;31;0.0009984631152287651
cri_tvla_2;300000;gauss;31;0.006705366190340725
dlla9;300000;gauss;31;0.0969972497058731
dlla2;300000;gauss;31;0.9567773025472331
cri_tvla_1;300000;gauss;32;2.1304835883849294e-05
cri_tvla_2;300000;gauss;32;0.003432362887741762
dlla9;300000;gauss;32;0.3500624246642795
dlla2;300000;gauss;32;0.8623671062205438
cri_tvla_1;300000;gauss;33;0.005177881131540207
cri_tvla_2;300000;gauss;33;0.0072603974137387195
dlla9;300000;gauss;33;0.2965458454144579
dlla2;300000;gauss;33;0.36639882650095845
cri_tvla_1;300000;gauss;34;0.0018662845580525531
cri_tvla_2;300000;gauss;34;0.004305734114925807
dlla9;300000;gauss;34;0.15308594480711246
dlla2;300000;gauss;34;0.8574089428328524
cri_tvla_1;300000;gauss;35;0.0005912618677797446
cri_tvla_2;300000;gauss;35;0.0035652327888316578
dlla9;300000;gauss;35;0.313231302368044
dlla2;300000;gauss;35;0.14092508767395884
cri_tvla_1;300000;gauss;36;0.0005660571677735212
cri_tvla_2;300000;gauss;36;0.0006674884017274012
dlla9;300000;gauss;36;0.1829166060851325
dlla2;300000;gauss;36;0.16545909947222115
cri_tvla_1;300000;gauss;37;0.004778254399006304
cri_tvla_2;300000;gauss;37;0.004139468310074865
dlla9;300000;gauss;37;0.9238543057528004
dlla2;300000;gauss;37;0.9736340667481295
cri_tvla_1;300000;gauss;38;0.0017223140256103493
cri_tvla_2;300000;gauss;38;0.0016278606223533352
dlla9;300000;gauss;38;0.8047865904094448
dlla2;300000;gauss;38;0.17870462933833536
cri_tvla_1;300000;gauss;39;0.0040691282430685635
cri_tvla_2;300000;gauss;39;0.0010535363166638114
dlla9;300000;gauss;39;0.46527968789882523
dlla2;300000;gauss;39;0.9532624340159751
cri_tvla_1;300000;gauss;40;0.0029424015907676578
cri_tvla_2;300000;gauss;40;0.00201084659212449
dlla9;300000;gauss;40;0.2307691373811797
dlla2;300000;gauss;40;0.35805146173198776
cri_tvla_1;300000;gauss;0;0.014024337428842957
cri_tvla_2;300000;gauss;0;6.338980085703523e-42
dlla9;300000;gauss;0;0.0
dlla2;300000;gauss;0;0.0
cri_tvla_1;300000;gauss;1;0.003766298431819127
cri_tvla_2;300000;gauss;1;4.181118831336763e-17
dlla9;300000;gauss;1;0.0
dlla2;300000;gauss;1;0.0
cri_tvla_1;300000;gauss;2;0.0050648348928049895
cri_tvla_2;300000;gauss;2;4.868971777974064e-15
dlla9;300000;gauss;2;1.7551569225471451e-258
dlla2;300000;gauss;2;9.512384979132983e-189
cri_tvla_1;300000;gauss;3;0.005087251317135728
cri_tvla_2;300000;gauss;3;4.451519926620966e-26
dlla9;300000;gauss;3;4.418085933243423e-164
dlla2;300000;gauss;3;2.3749189793936722e-95
cri_tvla_1;300000;gauss;4;0.0002839870447101728
cri_tvla_2;300000;gauss;4;2.5849447890204635e-14
dlla9;300000;gauss;4;7.487342884097486e-127
dlla2;300000;gauss;4;1.1697485318119204e-85
cri_tvla_1;300000;gauss;5;0.001966693922155135
cri_tvla_2;300000;gauss;5;6.3989195568369815e-12
dlla9;300000;gauss;5;2.326249649397043e-117
dlla2;300000;gauss;5;1.8068059512961432e-65
cri_tvla_1;300000;gauss;6;0.004022055474894274
cri_tvla_2;300000;gauss;6;2.334312027945193e-11
dlla9;300000;gauss;6;1.472890509518581e-42
dlla2;300000;gauss;6;7.255347944047025e-45
cri_tvla_1;300000;gauss;7;0.00034651942348061103
cri_tvla_2;300000;gauss;7;6.1049680144960925e-09
dlla9;300000;gauss;7;2.3915842001322958e-09
dlla2;300000;gauss;7;1.043687196972564e-12
cri_tvla_1;300000;gauss;8;0.0014768185403127019
cri_tvla_2;300000;gauss;8;2.3227652772110283e-06
dlla9;300000;gauss;8;0.2865789258705997
dlla2;300000;gauss;8;8.693071033352004e-11
cri_tvla_1;300000;gauss;9;0.003107208518309993
cri_tvla_2;300000;gauss;9;4.974059939179705e-08
dlla9;300000;gauss;9;0.006540313194254653
dlla2;300000;gauss;9;1.7522216798374444e-13
cri_tvla_1;300000;gauss;10;0.005842910358211642
cri_tvla_2;300000;gauss;10;8.724353734509558e-07
dlla9;300000;gauss;10;0.32643956046893263
dlla2;300000;gauss;10;1.2870361754315131e-05
cri_tvla_1;300000;gauss;11;0.0013523950334863601
cri_tvla_2;300000;gauss;11;8.749299258637111e-05
dlla9;300000;gauss;11;0.7586923842929869
dlla2;300000;gauss;11;5.348325978991752e-05
cri_tvla_1;300000;gauss;12;0.004577512920887503
cri_tvla_2;300000;gauss;12;0.00010053119205002866
dlla9;300000;gauss;12;0.38785011366969246
dlla2;300000;gauss;12;0.048954248927743485
cri_tvla_1;300000;gauss;13;0.0025484201338358877
cri_tvla_2;300000;gauss;13;0.001967294246637897
dlla9;300000;gauss;13;0.2724898729367249
dlla2;300000;gauss;13;0.01091363154196704
cri_tvla_1;300000;gauss;14;0.00870287738140221
cri_tvla_2;300000;gauss;14;0.0022573023552514503
dlla9;300000;gauss;14;0.5640457963206353
dlla2;300000;gauss;14;0.014014651463375223
cri_tvla_1;300000;gauss;15;0.006272486622963597
cri_tvla_2;300000;gauss;15;0.0010752968239566244
dlla9;300000;gauss;15;0.056452571890167204
dlla2;300000;gauss;15;0.2939791367686643
cri_tvla_1;300000;gauss;16;0.006244200725138972
cri_tvla_2;300000;gauss;16;0.0017365602086739072
dlla9;300000;gauss;16;0.895865236360993
dlla2;300000;gauss;16;0.8232274238437107
cri_tvla_1;300000;gauss;17;0.0021122755303930848
cri_tvla_2;300000;gauss;17;0.0051998074748609065
dlla9;300000;gauss;17;0.052538794219620724
dlla2;300000;gauss;17;0.388959724745193
cri_tvla_1;300000;gauss;18;0.000858378294651246
cri_tvla_2;300000;gauss;18;0.00747064566303723
dlla9;300000;gauss;18;0.48470615628335423
dlla2;300000;gauss;18;0.027756160665570757
cri_tvla_1;300000;gauss;19;0.001440961379840535
cri_tvla_2;300000;gauss;19;0.004085920393372708
dlla9;300000;gauss;19;0.2250976718837039
dlla2;300000;gauss;19;0.18260844429052264
cri_tvla_1;300000;gauss;20;0.013041550953489116
cri_tvla_2;300000;gauss;20;0.005687377643202718
dlla9;300000;gauss;20;0.24547224293929396
dlla2;300000;gauss;20;0.33073271330089016
cri_tvla_1;300000;gauss;21;0.0057662186188596485
cri_tvla_2;300000;gauss;21;0.00023776203096704298
dlla9;300000;gauss;21;0.34500236567830345
dlla2;300000;gauss;21;0.42931237239452674
cri_tvla_1;300000;gauss;22;0.00019008686476563983
cri_tvla_2;300000;gauss;22;0.003308574617729258
dlla9;300000;gauss;22;0.8199156207840125
dlla2;300000;gauss;22;0.3200430790548781
cri_tvla_1;300000;gauss;23;0.0052101336540760325
cri_tvla_2;300000;gauss;23;0.0004987145320106734
dlla9;300000;gauss;23;0.47825917733068934
dlla2;300000;gauss;23;0.1925987048615485
cri_tvla_1;300000;gauss;24;0.0014602410803655592
cri_tvla_2;300000;gauss;24;0.0007317455790080784
dlla9;300000;gauss;24;0.4096318065866237
dlla2;300000;gauss;24;0.3525237299758882
cri_tvla_1;300000;gauss;25;0.001295547835558658
cri_tvla_2;300000;gauss;25;0.003714205214988251
dlla9;300000;gauss;25;0.05582824142248894
dlla2;300000;gauss;25;0.15818300561733217
cri_tvla_1;300000;gauss;26;0.0015585937751558991
cri_tvla_2;300000;gauss;26;0.0039042237758306316
dlla9;300000;gauss;26;0.9644780289611343
dlla2;300000;gauss;26;0.3016950804173334
cri_tvla_1;300000;gauss;27;0.0017955288404973404
cri_tvla_2;300000;gauss;27;0.00016239977263194207
dlla9;300000;gauss;27;0.02956308199651164
dlla2;300000;gauss;27;0.5619280941467883
cri_tvla_1;300000;gauss;28;0.009165912597361839
cri_tvla_2;300000;gauss;28;0.005757181290746757
dlla9;300000;gauss;28;0.4873887598495341
dlla2;300000;gauss;28;0.5909845095846641
cri_tvla_1;300000;gauss;29;0.0023583401301979995
cri_tvla_2;300000;gauss;29;0.002404731633370432
dlla9;300000;gauss;29;0.7701041192634999
dlla2;300000;gauss;29;0.711113591326982
cri_tvla_1;300000;gauss;30;0.0016291384704403492
cri_tvla_2;300000;gauss;30;0.008133558212079272
dlla9;300000;gauss;30;0.06694074694984524
dlla2;300000;gauss;30;0.12046673356132681
cri_tvla_1;300000;gauss;31;0.0008969621248546078
cri_tvla_2;300000;gauss;31;0.007423960925118102
dlla9;300000;gauss;31;0.09967321024148897
dlla2;300000;gauss;31;0.13927237158613864
cri_tvla_1;300000;gauss;32;3.1446253764584775e-05
cri_tvla_2;300000;gauss;32;0.002194551908730219
dlla9;300000;gauss;32;0.3148840303231013
dlla2;300000;gauss;32;0.009317943638956046
cri_tvla_1;300000;gauss;33;0.003853701626443077
cri_tvla_2;300000;gauss;33;0.0028263438486564596
dlla9;300000;gauss;33;0.21339397319674017
dlla2;300000;gauss;33;0.5938655825656726
cri_tvla_1;300000;gauss;34;0.0018277717027954346
cri_tvla_2;300000;gauss;34;0.005146088267311325
dlla9;300000;gauss;34;0.5353466016754298
dlla2;300000;gauss;34;0.5
cri_tvla_1;300000;gauss;35;0.00041664279541615135
cri_tvla_2;300000;gauss;35;0.00019750673058630845
dlla9;300000;gauss;35;0.21256644810646874
dlla2;300000;gauss;35;0.6138827276563461
cri_tvla_1;300000;gauss;36;0.0005660571677735212
cri_tvla_2;300000;gauss;36;0.0008618144924492047
dlla9;300000;gauss;36;0.7827760258638352
dlla2;300000;gauss;36;0.24971371190172514
cri_tvla_1;300000;gauss;37;0.0006772738330950553
cri_tvla_2;300000;gauss;37;0.002561624679950293
dlla9;300000;gauss;37;0.267677046856705
dlla2;300000;gauss;37;0.5619280941467883
cri_tvla_1;300000;gauss;38;0.0011815888889985023
cri_tvla_2;300000;gauss;38;0.01488300292124661
dlla9;300000;gauss;38;0.5040005483668013
dlla2;300000;gauss;38;0.679956920945122
cri_tvla_1;300000;gauss;39;0.0031347347185433
cri_tvla_2;300000;gauss;39;0.0038224198323979063
dlla9;300000;gauss;39;0.9382887651705034
dlla2;300000;gauss;39;0.9281444716362619
cri_tvla_1;300000;gauss;40;0.0013183650555554744
cri_tvla_2;300000;gauss;40;0.00469925824890629
dlla9;300000;gauss;40;0.12450342571434557
dlla2;300000;gauss;40;0.9218431095797102
cri_tvla_1;300000;gauss;0;0.0022975927927262
cri_tvla_2;300000;gauss;0;3.974669311524376e-15
dlla9;300000;gauss;0;0.0
dlla2;300000;gauss;0;0.0
cri_tvla_1;300000;gauss;1;0.008074080625608687
cri_tvla_2;300000;gauss;1;3.007629323471659e-16
dlla9;300000;gauss;1;0.0
dlla2;300000;gauss;1;0.0
cri_tvla_1;300000;gauss;2;0.0006905916751084003
cri_tvla_2;300000;gauss;2;4.0758571923179987e-32
dlla9;300000;gauss;2;2.607212543302213e-302
dlla2;300000;gauss;2;7.179049555945086e-229
cri_tvla_1;300000;gauss;3;0.00978667538551834
cri_tvla_2;300000;gauss;3;2.76766913672968e-15
dlla9;300000;gauss;3;1.9741302045501198e-171
dlla2;300000;gauss;3;4.134493559243921e-156
cri_tvla_1;300000;gauss;4;0.0001220310539126843
cri_tvla_2;300000;gauss;4;2.294751520256505e-22
dlla9;300000;gauss;4;2.9652848835813817e-113
dlla2;300000;gauss;4;1.0868433157708693e-65
cri_tvla_1;300000;gauss;5;0.001966693922155135
cri_tvla_2;300000;gauss;5;5.289596191466919e-17
dlla9;300000;gauss;5;3.2387812278622547e-74
dlla2;300000;gauss;5;3.059504031822958e-50
cri_tvla_1;300000;gauss;6;0.0038804049350196095
cri_tvla_2;300000;gauss;6;4.199017643870294e-14
dlla9;300000;gauss;6;1.508474204032152e-42
dlla2;300000;gauss;6;6.229671055359413e-58
cri_tvla_1;300000;gauss;7;0.009885164504485662
cri_tvla_2;300000;gauss;7;4.49337834627643e-09
dlla9;300000;gauss;7;5.182968614972818e-11
dlla2;300000;gauss;7;1.0457150355495002e-29
cri_tvla_1;300000;gauss;8;0.0026149186759292357
cri_tvla_2;300000;gauss;8;9.718219799801399e-08
dlla9;300000;gauss;8;0.01955111005484928
dlla2;300000;gauss;8;8.693071033352004e-11
cri_tvla_1;300000;gauss;9;0.003966963442877258
cri_tvla_2;300000;gauss;9;0.0002685977140573336
dlla9;300000;gauss;9;0.32111505107791083
dlla2;300000;gauss;9;4.4260686376834775e-13
cri_tvla_1;300000;gauss;10;0.006048709713917443
cri_tvla_2;300000;gauss;10;2.9836134685228915e-06
dlla9;300000;gauss;10;0.05124894604560722
dlla2;300000;gauss;10;1.0061522607293944e-08
cri_tvla_1;300000;gauss;11;0.00096197486592797
cri_tvla_2;300000;gauss;11;0.00036616686317979497
dlla9;300000;gauss;11;0.6339067306373835
dlla2;300000;gauss;11;0.0010874923029098472
cri_tvla_1;300000;gauss;12;0.005695419003839146
cri_tvla_2;300000;gauss;12;0.0007493674756637605
dlla9;300000;gauss;12;0.24209486702306227
dlla2;300000;gauss;12;0.0002174304653317932
cri_tvla_1;300000;gauss;13;0.0025484201338358877
cri_tvla_2;300000;gauss;13;0.0034740829303615732
dlla9;300000;gauss;13;0.019172906274541778
dlla2;300000;gauss;13;0.026365933251870487
cri_tvla_1;300000;gauss;14;0.004248370329356979
cri_tvla_2;300000;gauss;14;0.003257305835503231
dlla9;300000;gauss;14;0.90653528316658
dlla2;300000;gauss;14;0.043222697452766856
cri_tvla_1;300000;gauss;15;0.00931949216109586
cri_tvla_2;300000;gauss;15;0.00012083969024852732
dlla9;300000;gauss;15;0.7865479952371625
dlla2;300000;gauss;15;0.904266324428247
cri_tvla_1;300000;gauss;16;0.00039128499851210296
cri_tvla_2;300000;gauss;16;0.007101597485692375
dlla9;300000;gauss;16;0.9576777506159615
dlla2;300000;gauss;16;0.9587816569332459
cri_tvla_1;300000;gauss;17;0.0009014641738686575
cri_tvla_2;300000;gauss;17;0.00020110458858292867
dlla9;300000;gauss;17;0.12017366219882414
dlla2;300000;gauss;17;0.11318431376435828
cri_tvla_1;300000;gauss;18;0.002406975394009972
cri_tvla_2;300000;gauss;18;0.002030121756019365
dlla9;300000;gauss;18;0.06007380318588904
dlla2;300000;gauss;18;0.37480988399869497
cri_tvla_1;300000;gauss;19;0.002994245551698298
cri_tvla_2;300000;gauss;19;0.0006106815473464165
dlla9;300000;gauss;19;0.9812101097318753
dlla2;300000;gauss;19;0.03338612229766995
cri_tvla_1;300000;gauss;20;0.003322340987518876
cri_tvla_2;300000;gauss;20;0.005363249512222818
dlla9;300000;gauss;20;0.48421207968144697
dlla2;300000;gauss;20;0.09573367557175311
cri_tvla_1;300000;gauss;21;0.00234754356976863
cri_tvla_2;300000;gauss;21;0.001549946443588046
dlla9;300000;gauss;21;0.04450738074593354
dlla2;300000;gauss;21;0.9510457510722565
cri_tvla_1;300000;gauss;22;0.00026151371140355553
cri_tvla_2;300000;gauss;22;0.0036690811387542926
dlla9;300000;gauss;22;0.23497016703551335
dlla2;300000;gauss;22;0.062228876262861485
cri_tvla_1;300000;gauss;23;0.004228552792392374
cri_tvla_2;300000;gauss;23;0.0029734834177008525
dlla9;300000;gauss;23;0.34574238453992656
dlla2;300000;gauss;23;0.35528378973484054
cri_tvla_1;300000;gauss;24;0.003971024325824562
cri_tvla_2;300000;gauss;24;0.0037017676151667894
dlla9;300000;gauss;24;0.8987147520815693
dlla2;300000;gauss;24;0.10758876394449507
cri_tvla_1;300000;gauss;25;0.0029083240215870654
cri_tvla_2;300000;gauss;25;0.005708709261896582
dlla9;300000;gauss;25;0.9230974891338206
dlla2;300000;gauss;25;0.15639730095697152
cri_tvla_1;300000;gauss;26;0.017575696119713727
cri_tvla_2;300000;gauss;26;0.0004821632933866319
dlla9;300000;gauss;26;0.09970096552184854
dlla2;300000;gauss;26;0.48519889173243913
cri_tvla_1;300000;gauss;27;0.0022137765746214834
cri_tvla_2;300000;gauss;27;0.002234528643992155
dlla9;300000;gauss;27;0.11885512821280075
dlla2;300000;gauss;27;0.8991217291109723
cri_tvla_1;300000;gauss;28;0.0004815449781301325
cri_tvla_2;300000;gauss;28;0.009232881576572222
dlla9;300000;gauss;28;0.06550335879703816
dlla2;300000;gauss;28;0.5677714279715915
cri_tvla_1;300000;gauss;29;0.001783733883905355
cri_tvla_2;300000;gauss;29;0.0013673092487803632
dlla9;300000;gauss;29;0.32267077227223184
dlla2;300000;gauss;29;0.6957128502118987
cri_tvla_1;300000;gauss;30;0.009699330401144925
cri_tvla_2;300000;gauss;30;0.00034200762574264083
dlla9;300000;gauss;30;0.6840495610747067
dlla2;300000;gauss;30;0.0181759293650077
cri_tvla_1;300000;gauss;31;0.0038383139425856357
cri_tvla_2;300000;gauss;31;0.0038526218002805012
dlla9;300000;gauss;31;0.5189097039564555
dlla2;300000;gauss;31;0.5823123510929167
cri_tvla_1;300000;gauss;32;0.0003870254772204327
cri_tvla_2;300000;gauss;32;0.002608316974389676
dlla9;300000;gauss;32;0.9893400804045094
dlla2;300000;gauss;32;0.09573367557175311
cri_tvla_1;300000;gauss;33;0.0003335878404971529
cri_tvla_2;300000;gauss;33;0.00685609625607532
dlla9;300000;gauss;33;0.6604402790688785
dlla2;300000;gauss;33;0.5823123510929167
cri_tvla_1;300000;gauss;34;0.0038393510474264998
cri_tvla_2;300000;gauss;34;0.007834529686714449
dlla9;300000;gauss;34;0.18010010583340447
dlla2;300000;gauss;34;0.6024777617735914
cri_tvla_1;300000;gauss;35;0.0012673152862885926
cri_tvla_2;300000;gauss;35;0.0023253228419752494
dlla9;300000;gauss;35;0.34681861467434905
dlla2;300000;gauss;35;0.4940784152727865
cri_tvla_1;300000;gauss;36;0.0031129211664151064
cri_tvla_2;300000;gauss;36;0.0009876098220363621
dlla9;300000;gauss;36;0.7823092721039203
dlla2;300000;gauss;36;0.07601146715805801
cri_tvla_1;300000;gauss;37;0.003186936348074112
cri_tvla_2;300000;gauss;37;4.706043502525513e-05
dlla9;300000;gauss;37;0.508725594568163
dlla2;300000;gauss;37;0.012499852820828512
cri_tvla_1;300000;gauss;38;0.003338918903798491
cri_tvla_2;300000;gauss;38;0.0033255696577507428
dlla9;300000;gauss;38;0.21434366687886008
dlla2;300000;gauss;38;0.48519889173243913
cri_tvla_1;300000;gauss;39;0.003140182763201074
cri_tvla_2;300000;gauss;39;0.009175275988165968
dlla9;300000;gauss;39;0.2683991819418355
dlla2;300000;gauss;39;0.4615679239468027
cri_tvla_1;300000;gauss;40;0.0004939620778385646
cri_tvla_2;300000;gauss;40;0.0014914242827999465
dlla9;300000;gauss;40;0.8437733814171839
dlla2;300000;gauss;40;0.13763289377945626
cri_tvla_1;300000;gauss;0;0.007294043023075766
cri_tvla_2;300000;gauss;0;2.218750276413787e-37
dlla9;300000;gauss;0;0.0
dlla2;300000;gauss;0;0.0
cri_tvla_1;300000;gauss;1;0.006623734821847341
cri_tvla_2;300000;gauss;1;2.1231278526197398e-44
dlla9;300000;gauss;1;0.0
dlla2;300000;gauss;1;0.0
cri_tvla_1;300000;gauss;2;0.02943959245554184
cri_tvla_2;300000;gauss;2;1.429552414793613e-15
dlla9;300000;gauss;2;2.425768818408402e-249
dlla2;300000;gauss;2;4.611674737290487e-231
cri_tvla_1;300000;gauss;3;0.00878127476579278
cri_tvla_2;300000;gauss;3;3.2902542192868325e-15
dlla9;300000;gauss;3;4.664768084351804e-193
dlla2;300000;gauss;3;1.4044314879357831e-120
cri_tvla_1;300000;gauss;4;0.00208233314533497
cri_tvla_2;300000;gauss;4;7.061579771359306e-11
dlla9;300000;gauss;4;8.078923073402276e-116
dlla2;300000;gauss;4;5.302010429073705e-45
cri_tvla_1;300000;gauss;5;0.008184822433539258
cri_tvla_2;300000;gauss;5;3.4482418411419034e-19
dlla9;300000;gauss;5;1.000187978619081e-68
dlla2;300000;gauss;5;3.90218103142863e-52
cri_tvla_1;300000;gauss;6;0.0009017269009572405
cri_tvla_2;300000;gauss;6;2.666750891105511e-10
dlla9;300000;gauss;6;1.2174808955696584e-53
dlla2;300000;gauss;6;3.1555748199950574e-34
cri_tvla_1;300000;gauss;7;0.000385837928561937
cri_tvla_2;300000;gauss;7;3.262286700469909e-09
dlla9;300000;gauss;7;5.7451151638436365e-25
dlla2;300000;gauss;7;1.0518473361899233e-16
cri_tvla_1;300000;gauss;8;0.0011364764798396409
cri_tvla_2;300000;gauss;8;4.881524874135835e-07
dlla9;300000;gauss;8;0.015413910282265422
dlla2;300000;gauss;8;4.0481027245722955e-16
cri_tvla_1;300000;gauss;9;0.008334167693390421
cri_tvla_2;300000;gauss;9;1.674450003600611e-05
dlla9;300000;gauss;9;0.0008684189495496467
dlla2;300000;gauss;9;1.518823963523731e-07
cri_tvla_1;300000;gauss;10;0.0019447410357307277
cri_tvla_2;300000;gauss;10;3.536404511829136e-07
dlla9;300000;gauss;10;0.31576806211506864
dlla2;300000;gauss;10;1.0961597234529429e-08
cri_tvla_1;300000;gauss;11;0.004694430599160256
cri_tvla_2;300000;gauss;11;6.754619638144453e-05
dlla9;300000;gauss;11;0.0872202621594206
dlla2;300000;gauss;11;0.010493891354376396
cri_tvla_1;300000;gauss;12;0.008815806926074992
cri_tvla_2;300000;gauss;12;0.0034241753489014184
dlla9;300000;gauss;12;0.8764885940036955
dlla2;300000;gauss;12;0.03020869703741679
cri_tvla_1;300000;gauss;13;0.0033038076363954855
cri_tvla_2;300000;gauss;13;0.004621281601562406
dlla9;300000;gauss;13;0.9650764910585821
dlla2;300000;gauss;13;0.07815689042028989
cri_tvla_1;300000;gauss;14;0.0038735869056627636
cri_tvla_2;300000;gauss;14;0.002389102085525967
dlla9;300000;gauss;14;0.042793510128980215
dlla2;300000;gauss;14;0.440998726759559
cri_tvla_1;300000;gauss;15;0.005802552196438194
cri_tvla_2;300000;gauss;15;0.0006421963693808958
dlla9;300000;gauss;15;0.16941418435588312
dlla2;300000;gauss;15;0.23578644787599112
cri_tvla_1;300000;gauss;16;0.00021096870531083937
cri_tvla_2;300000;gauss;16;0.001067532205731597
dlla9;300000;gauss;16;0.6165996701127061
dlla2;300000;gauss;16;0.6826065908497702
cri_tvla_1;300000;gauss;17;0.00040525231072151117
cri_tvla_2;300000;gauss;17;8.638510190092769e-05
dlla9;300000;gauss;17;0.2629427239174925
dlla2;300000;gauss;17;0.5560712261357166
cri_tvla_1;300000;gauss;18;0.0005388954216870358
cri_tvla_2;300000;gauss;18;0.0005240081194961612
dlla9;300000;gauss;18;0.9105813206530345
dlla2;300000;gauss;18;0.5648515313679141
cri_tvla_1;300000;gauss;19;0.00019703000117857365
cri_tvla_2;300000;gauss;19;0.0025158617123520817
dlla9;300000;gauss;19;0.448305759442031
dlla2;300000;gauss;19;0.013751700834232182
cri_tvla_1;300000;gauss;20;0.00029011735856955876
cri_tvla_2;300000;gauss;20;0.0009865162841898678
dlla9;300000;gauss;20;0.1865789486730453
dlla2;300000;gauss;20;0.21140293233772312
cri_tvla_1;300000;gauss;21;0.016070391560868622
cri_tvla_2;300000;gauss;21;0.0074637294876670895
dlla9;300000;gauss;21;0.05507277242000683
dlla2;300000;gauss;21;0.056955014712933245
cri_tvla_1;300000;gauss;22;0.00019008686476563983
cri_tvla_2;300000;gauss;22;0.0025525669574402977
dlla9;300000;gauss;22;0.8808815393326046
dlla2;300000;gauss;22;0.019193229693511758
cri_tvla_1;300000;gauss;23;0.0026270526831444502
cri_tvla_2;300000;gauss;23;0.006761228736733277
dlla9;300000;gauss;23;0.49096813573530573
dlla2;300000;gauss;23;0.7060208632313357
cri_tvla_1;300000;gauss;24;0.0058994369265582295
cri_tvla_2;300000;gauss;24;0.0029614631090207223
dlla9;300000;gauss;24;0.5870616495894587
dlla2;300000;gauss;24;0.9965492874359582
cri_tvla_1;300000;gauss;25;0.0006772958882360883
cri_tvla_2;300000;gauss;25;0.0005641791800675034
dlla9;300000;gauss;25;0.49645134149178016
dlla2;300000;gauss;25;0.4527366897156633
cri_tvla_1;300000;gauss;26;0.005191302193140445
cri_tvla_2;300000;gauss;26;0.0020794500343711214
dlla9;300000;gauss;26;0.46871852686643756
dlla2;300000;gauss;26;0.6024777617735914
cri_tvla_1;300000;gauss;27;0.009760490877504135
cri_tvla_2;300000;gauss;27;0.0035541280328486424
dlla9;300000;gauss;27;0.7953638200245476
dlla2;300000;gauss;27;0.062228876262861485
cri_tvla_1;300000;gauss;28;0.0022847650392076903
cri_tvla_2;300000;gauss;28;0.003239363733963998
dlla9;300000;gauss;28;0.5455754388021836
dlla2;300000;gauss;28;0.04254601089381638
cri_tvla_1;300000;gauss;29;0.004755760788445512
cri_tvla_2;300000;gauss;29;0.000330330319050484
dlla9;300000;gauss;29;0.14054689904870188
dlla2;300000;gauss;29;0.17105601582437258
cri_tvla_1;300000;gauss;30;0.0032014486681372746
cri_tvla_2;300000;gauss;30;0.0020995300180416984
dlla9;300000;gauss;30;0.92315630547769
dlla2;300000;gauss;30;0.3470269686584853
cri_tvla_1;300000;gauss;31;0.0008050464883719669
cri_tvla_2;300000;gauss;31;0.0038526218002805012
dlla9;300000;gauss;31;0.4500035122538444
dlla2;300000;gauss;31;0.014014651463375223
cri_tvla_1;300000;gauss;32;0.00015867340977289987
cri_tvla_2;300000;gauss;32;0.004600241572809934
dlla9;300000;gauss;32;0.9587997767500049
dlla2;300000;gauss;32;0.6611578546008515
cri_tvla_1;300000;gauss;33;0.005153595963697716
cri_tvla_2;300000;gauss;33;0.0039947102829968
dlla9;300000;gauss;33;0.865863182087171
dlla2;300000;gauss;33;0.01179711988596715
cri_tvla_1;300000;gauss;34;0.002641773616225062
cri_tvla_2;300000;gauss;34;0.005022348947033147
dlla9;300000;gauss;34;0.06992321877747738
dlla2;300000;gauss;34;0.31475306388659774
cri_tvla_1;300000;gauss;35;0.0002580725668235284
cri_tvla_2;300000;gauss;35;0.005785974860388883
dlla9;300000;gauss;35;0.39853358375815795
dlla2;300000;gauss;35;0.02334710216663577
cri_tvla_1;300000;gauss;36;0.0014815366761094558
cri_tvla_2;300000;gauss;36;0.0017254023656238812
dlla9;300000;gauss;36;0.12656617262503994
dlla2;300000;gauss;36;0.8623671062205438
cri_tvla_1;300000;gauss;37;0.00030778416094894907
cri_tvla_2;300000;gauss;37;0.00020692741386216685
dlla9;300000;gauss;37;0.5081200212326409
dlla2;300000;gauss;37;0.2914275829606321
cri_tvla_1;300000;gauss;38;0.0014147899387083299
cri_tvla_2;300000;gauss;38;0.005340493628891236
dlla9;300000;gauss;38;0.9683312808476364
dlla2;300000;gauss;38;0.5029608739097886
cri_tvla_1;300000;gauss;39;0.0020162254810199166
cri_tvla_2;300000;gauss;39;0.00739334123584202
dlla9;300000;gauss;39;0.5755398261823885
dlla2;300000;gauss;39;0.608191866820434
cri_tvla_1;300000;gauss;40;0.003331702713742988
cri_tvla_2;300000;gauss;40;0.010833378314977335
dlla9;300000;gauss;40;0.2909032327337447
dlla2;300000;gauss;40;0.39752223822640864
cri_tvla_1;300000;gauss;0;0.010844325350002562
cri_tvla_2;300000;gauss;0;6.091468675600215e-37
dlla9;300000;gauss;0;0.0
dlla2;300000;gauss;0;0.0
cri_tvla_1;300000;gauss;1;0.003766298431819127
cri_tvla_2;300000;gauss;1;2.2552855037924596e-18
dlla9;300000;gauss;1;0.0
dlla2;300000;gauss;1;0.0
cri_tvla_1;300000;gauss;2;0.0023761129242970535
cri_tvla_2;300000;gauss;2;1.0579328632159e-19
dlla9;300000;gauss;2;1.7014400570766923e-272
dlla2;300000;gauss;2;9.499117528377145e-258
