method;pollution;param;p
cri_tvla_2;gauss;6;1.3670208243783608e-07
dlla9;gauss;6;2.2366670335550652e-102
dlla2;gauss;6;1.5206614012784105e-42
cri_tvla_1;gauss;8;1.6533864258810064e-31
cri_tvla_2;gauss;8;2.3894781864776155e-05
dlla9;gauss;8;1.1590987288762956e-101
dlla2;gauss;8;1.3480380076463345e-29
cri_tvla_1;gauss;10;4.6373318745840005e-24
cri_tvla_2;gauss;10;0.00046761740757553786
dlla9;gauss;10;3.1444145085714586e-77
dlla2;gauss;10;1.7179236073190046e-28
cri_tvla_1;gauss;12;1.8557288159312854e-19
cri_tvla_2;gauss;12;0.00485314587555944
dlla9;gauss;12;4.4203363131392997e-67
dlla2;gauss;12;4.372843078825409e-26
cri_tvla_1;gauss;14;1.7020825358784527e-17
cri_tvla_2;gauss;14;0.0005357675542431058
dlla9;gauss;14;1.815196735465404e-68
dlla2;gauss;14;1.5315242468982448e-15
cri_tvla_1;gauss;16;3.829258754035886e-15
cri_tvla_2;gauss;16;0.007661780591503518
dlla9;gauss;16;5.609454929205145e-66
dlla2;gauss;16;5.205087166777681e-18
cri_tvla_1;gauss;18;4.076227948520787e-13
cri_tvla_2;gauss;18;0.009860815687512316
dlla9;gauss;18;5.458267194345609e-53
dlla2;gauss;18;3.778047090036591e-15
cri_tvla_1;gauss;20;1.7618657913406556e-11
cri_tvla_2;gauss;20;0.03166548813166935
dlla9;gauss;20;2.2647299903990191e-57
dlla2;gauss;20;3.778047090036591e-15
cri_tvla_1;gauss;22;1.7964761959876618e-08
cri_tvla_2;gauss;22;0.08882019016564974
dlla9;gauss;22;2.2020756251390926e-39
dlla2;gauss;22;1.0669772479506248e-11
cri_tvla_1;gauss;24;2.684216557847262e-09
cri_tvla_2;gauss;24;0.04499481367480305
dlla9;gauss;24;5.3815018317352746e-33
dlla2;gauss;24;7.22589365935133e-12
cri_tvla_1;gauss;26;6.788139069696933e-08
cri_tvla_2;gauss;26;0.011601907137339777
dlla9;gauss;26;1.7996212340596882e-44
dlla2;gauss;26;1.2705175096298461e-09
cri_tvla_1;gauss;28;2.2009046514926575e-08
cri_tvla_2;gauss;28;0.040925314907908975
dlla9;gauss;28;9.495893840972824e-36
dlla2;gauss;28;1.2705175096298461e-09
cri_tvla_1;gauss;30;2.3883055481015545e-06
cri_tvla_2;gauss;30;0.05182013658241724
dlla9;gauss;30;1.810673052894393e-30
dlla2;gauss;30;3.9608247036231305e-07
cri_tvla_1;gauss;32;2.211851829852699e-05
cri_tvla_2;gauss;32;0.0888880638764446
dlla9;gauss;32;2.0164793459003495e-15
dlla2;gauss;32;8.896052447427118e-08
cri_tvla_1;gauss;34;4.299172102134666e-06
cri_tvla_2;gauss;34;0.01834864316879557
dlla9;gauss;34;1.8081078144020334e-25
dlla2;gauss;34;2.3044624705582092e-11
cri_tvla_1;gauss;36;1.5623362939646408e-05
cri_tvla_2;gauss;36;0.04068640916460278
dlla9;gauss;36;3.4675685029390426e-29
dlla2;gauss;36;3.497657288158534e-08
cri_tvla_1;gauss;38;3.770449248802769e-05
cri_tvla_2;gauss;38;0.023840369588906257
dlla9;gauss;38;8.133160088643746e-28
dlla2;gauss;38;4.789329138945303e-08
cri_tvla_1;gauss;40;7.52275937713984e-05
cri_tvla_2;gauss;40;0.08455352341781132
dlla9;gauss;40;1.7258734977849988e-16
dlla2;gauss;40;0.0009003521859653288
cri_tvla_1;gauss;42;0.0003514070169778968
cri_tvla_2;gauss;42;0.0741946150840058
dlla9;gauss;42;4.817681272841021e-18
dlla2;gauss;42;0.015521676653652252
cri_tvla_1;gauss;44;7.475405657376155e-05
cri_tvla_2;gauss;44;0.03535614430457294
dlla9;gauss;44;1.0540575465124308e-15
dlla2;gauss;44;0.0013158478399244303
cri_tvla_1;gauss;46;0.0004436222243769129
cri_tvla_2;gauss;46;0.03755217627886042
dlla9;gauss;46;4.574580701493212e-18
dlla2;gauss;46;0.01160326320338153
cri_tvla_1;gauss;48;0.001497023860177723
cri_tvla_2;gauss;48;0.01778468605226073
dlla9;gauss;48;2.0696895772337096e-18
dlla2;gauss;48;0.023501940157789582
cri_tvla_1;gauss;50;0.0005413293062492379
cri_tvla_2;gauss;50;0.04566258613927908
dlla9;gauss;50;1.4388658478642987e-17
dlla2;gauss;50;0.007338170079487047
cri_tvla_1;gauss;52;0.0022689267262223523
cri_tvla_2;gauss;52;0.03318608288855053
dlla9;gauss;52;4.941352872948478e-07
dlla2;gauss;52;0.007338170079487047
cri_tvla_1;gauss;54;0.00013301839903849704
cri_tvla_2;gauss;54;0.011046074407466685
dlla9;gauss;54;3.0197280843925466e-20
dlla2;gauss;54;4.5056188866259915e-05
cri_tvla_1;gauss;56;0.0007218260382299704
cri_tvla_2;gauss;56;0.02563446975399416
dlla9;gauss;56;1.436187176736139e-14
dlla2;gauss;56;9.000711986464059e-05
cri_tvla_1;gauss;58;0.007575114357201093
cri_tvla_2;gauss;58;0.015490717208203731
dlla9;gauss;58;6.596795837338971e-06
dlla2;gauss;58;0.020525443280229434
cri_tvla_1;gauss;60;0.004006166992424784
cri_tvla_2;gauss;60;0.08665599178706118
dlla9;gauss;60;1.0933349074663616e-07
dlla2;gauss;60;0.02683349208168345
cri_tvla_1;gauss;62;0.007935397453260832
cri_tvla_2;gauss;62;0.06071128501351857
dlla9;gauss;62;3.997892506907139e-12
dlla2;gauss;62;0.009988812187808173
cri_tvla_1;gauss;64;0.01150467151810484
cri_tvla_2;gauss;64;0.056490203454008785
dlla9;gauss;64;3.848600315594025e-09
dlla2;gauss;64;6.537541556676998e-08
cri_tvla_1;gauss;66;0.013695138829541431
cri_tvla_2;gauss;66;0.05063263151594665
dlla9;gauss;66;8.718248001084728e-12
dlla2;gauss;66;0.01160326320338153
