method;p
dlla_wegener;0.018348498220630505
tvla_t_1;0.018148784429035513
tvla_t_2;0.023681354020064882
tvla_rho;0.020461247327960175
dlla_open;0.6610437025160896
dlla_wegener;0.22825144726554036
tvla_t_1;0.020130273468983828
tvla_t_2;0.012059524997830686
tvla_rho;0.023585725863183082
dlla_open;0.11495309107649025
dlla_wegener;0.43705334629480885
tvla_t_1;0.02102513320375014
tvla_t_2;0.027542319595026652
tvla_rho;0.025637044332840864
dlla_open;0.5099423539405359
dlla_wegener;0.6654242709064134
tvla_t_1;0.041257777645373785
tvla_t_2;0.020469380053685163
tvla_rho;0.047646227544550834
dlla_open;0.8337798352679475
dlla_wegener;0.4138188004421067
tvla_t_1;0.023460870242235664
tvla_t_2;0.01777488618047636
tvla_rho;0.03769234299539992
dlla_open;0.08259405558250525
dlla_wegener;0.2108407676057798
tvla_t_1;0.02307095147837869
tvla_t_2;0.02004111360550852
tvla_rho;0.019602341714157978
dlla_open;0.1827986831462843
dlla_wegener;0.5
tvla_t_1;0.037473532076870306
tvla_t_2;0.005327357163707118
tvla_rho;0.030503138305482125
dlla_open;0.7037509771218317
dlla_wegener;0.33822495083292936
tvla_t_1;0.025016855275365103
tvla_t_2;0.020028310032226236
tvla_rho;0.021775565658329388
dlla_open;0.7838706804123623
dlla_wegener;0.27939375829140256
tvla_t_1;0.04863634372603249
tvla_t_2;0.02561341147372991
tvla_rho;0.016004605704683206
dlla_open;0.39282677133577604
dlla_wegener;0.906951668509099
tvla_t_1;0.044410293807118056
tvla_t_2;0.037975481898671545
tvla_rho;0.03042943074212978
dlla_open;0.6030002161390393
dlla_wegener;0.458255953931947
tvla_t_1;0.020469588644512846
tvla_t_2;0.033430376275366186
tvla_rho;0.017913258500497298
dlla_open;0.9319795530444934
dlla_wegener;0.3763294110060982
tvla_t_1;0.02073566604347817
tvla_t_2;0.013014462185278167
tvla_rho;0.021238407357617062
dlla_open;0.2510230943960355
dlla_wegener;0.08544187061747444
tvla_t_1;0.02031387600344698
tvla_t_2;0.028831833115389494
tvla_rho;0.05451681845794876
dlla_open;0.9136061240815918
dlla_wegener;0.5
tvla_t_1;0.025676086823028448
tvla_t_2;0.017497343019487802
tvla_rho;0.010784279050423562
dlla_open;0.10336091757662143
dlla_wegener;0.08514494655449012
tvla_t_1;0.04276463145494548
tvla_t_2;0.018189509039032034
tvla_rho;0.03624576860551332
dlla_open;0.2923544260310171
dlla_wegener;0.009251197687906587
tvla_t_1;0.03368580940971191
tvla_t_2;0.02268384795729621
tvla_rho;0.04053954320682163
dlla_open;0.966833599761316
dlla_wegener;0.33599993550481
tvla_t_1;0.018216519362333587
tvla_t_2;0.0409428877559873
tvla_rho;0.020699269288837918
dlla_open;0.2810835806593426
dlla_wegener;0.23122778054359827
tvla_t_1;0.015337393164571025
tvla_t_2;0.015578299414381064
tvla_rho;0.025684111940960097
dlla_open;0.8854690369969946
dlla_wegener;0.6969717330052541
tvla_t_1;0.014427665530800726
tvla_t_2;0.01645685705317215
tvla_rho;0.016337836019145735
dlla_open;0.21016525061902086
dlla_wegener;0.16764384040643032
tvla_t_1;0.02831460880675388
tvla_t_2;0.04355985069788095
tvla_rho;0.028246397339700913
dlla_open;0.5623166266523942
dlla_wegener;0.3358916828465641
tvla_t_1;0.026303975857950315
tvla_t_2;0.025772046871304424
tvla_rho;0.01524248730925204
dlla_open;0.17088295850460136
dlla_wegener;0.47898362590278093
tvla_t_1;0.04813006582746612
tvla_t_2;0.02974518115971113
tvla_rho;0.01347094509364366
dlla_open;0.12961883326176268
dlla_wegener;0.8024459657047539
tvla_t_1;0.027682628076565838
tvla_t_2;0.00662181505899661
tvla_rho;0.008153204314948148
dlla_open;0.06260902050975972
dlla_wegener;0.7883301792087782
tvla_t_1;0.05191583283056051
tvla_t_2;0.013244077241742615
tvla_rho;0.063999188599982
dlla_open;0.8507031296353627
dlla_wegener;0.0991281987216786
tvla_t_1;0.004590955584422909
tvla_t_2;0.023611811038638072
tvla_rho;0.027123106147425746
dlla_open;0.5561132729203802
dlla_wegener;0.3190212258672107
tvla_t_1;0.016606175662020575
tvla_t_2;0.034293726725808056
tvla_rho;0.023969288090782248
dlla_open;0.7945096032058354
dlla_wegener;0.11794954363118171
tvla_t_1;0.012536965302057099
tvla_t_2;0.02621484321524702
tvla_rho;0.03180735808642532
dlla_open;0.8040747310727876
dlla_wegener;0.10946061420131481
tvla_t_1;0.03846122718136582
tvla_t_2;0.01889327750344693
tvla_rho;0.027307716423947026
dlla_open;0.9519372656394618
dlla_wegener;0.37657618238295726
tvla_t_1;0.015665558957698927
tvla_t_2;0.0038845211467933415
tvla_rho;0.024118419326918383
dlla_open;0.7778608167238154
dlla_wegener;0.6812087429885127
tvla_t_1;0.026694459349957924
tvla_t_2;0.027676684294314493
tvla_rho;0.03998054050123212
dlla_open;0.18813786904260277
dlla_wegener;0.31751060428437305
tvla_t_1;0.01692936486708154
tvla_t_2;0.043385584929434666
tvla_rho;0.020843007700133587
dlla_open;0.23970639435064453
dlla_wegener;0.8426927723500064
tvla_t_1;0.02125518034884954
tvla_t_2;0.0283306272145643
tvla_rho;0.019549541755631505
dlla_open;0.4312142126954168
dlla_wegener;0.0700082515985845
tvla_t_1;0.008061213394472333
tvla_t_2;0.04747429057539023
tvla_rho;0.016720302181195246
dlla_open;0.8948482000684419
dlla_wegener;0.17933201903661833
tvla_t_1;0.03791851135446542
tvla_t_2;0.04031418263049492
tvla_rho;0.026179927511047474
dlla_open;0.9425609667633994
dlla_wegener;0.43705334629480885
tvla_t_1;0.05148062173818996
tvla_t_2;0.01735046689226553
tvla_rho;0.038489728625983544
dlla_open;0.2817480410955209
dlla_wegener;0.20848170458409132
tvla_t_1;0.008993859251512012
tvla_t_2;0.03887687792121947
tvla_rho;0.04483562053662293
dlla_open;0.09170429607849952
dlla_wegener;0.9651222100124512
tvla_t_1;0.010319643847840067
tvla_t_2;0.050967267385770045
tvla_rho;0.016072148693856203
dlla_open;0.35265130450670146
dlla_wegener;0.1462549390919427
tvla_t_1;0.029859154648743832
tvla_t_2;0.033797017078058586
tvla_rho;0.03206389162633383
dlla_open;0.35205779285340344
dlla_wegener;0.7383424729272133
tvla_t_1;0.015915598928595634
tvla_t_2;0.016234531862245813
tvla_rho;0.014323119445933452
dlla_open;0.7365276093300934
dlla_wegener;0.3960031082272162
tvla_t_1;0.013724661478517503
tvla_t_2;0.03277445826893301
tvla_rho;0.03934196643530785
dlla_open;0.5527761617933691
dlla_wegener;0.6230970743387062
tvla_t_1;0.05119737911425382
tvla_t_2;0.02915462917075369
tvla_rho;0.017956713171195293
dlla_open;0.5348854273631942
dlla_wegener;0.35522191928631597
tvla_t_1;0.009026479089234535
tvla_t_2;0.03945575319603999
tvla_rho;0.0064775455050065656
dlla_open;0.29918857381321107
dlla_wegener;0.5
tvla_t_1;0.04749047421649711
tvla_t_2;0.026185949987145508
tvla_rho;0.032262839944372956
dlla_open;0.7250078836390734
dlla_wegener;0.11158492712740181
tvla_t_1;0.04866671197748126
tvla_t_2;0.018554277703256943
tvla_rho;0.020824531123919243
dlla_open;0.4572291976885974
dlla_wegener;0.43679053098122245
tvla_t_1;0.028697801541048902
tvla_t_2;0.02603169455869305
tvla_rho;0.018740033849470983
dlla_open;0.5296318017571189
dlla_wegener;0.9903639863272093
tvla_t_1;0.053781322780546814
tvla_t_2;0.018410103566566426
tvla_rho;0.031002126457299495
dlla_open;0.9603197411307383
dlla_wegener;0.9591110178263469
tvla_t_1;0.04278086409941649
tvla_t_2;0.006785474428507611
tvla_rho;0.021434754733940853
dlla_open;0.5842167139445622
dlla_wegener;0.09564525977967397
tvla_t_1;0.022123698516580928
tvla_t_2;0.013623357673626468
tvla_rho;0.034401264977756085
dlla_open;0.824926689238957
dlla_wegener;0.2995871329700946
tvla_t_1;0.00951960839903868
tvla_t_2;0.039618937740160155
tvla_rho;0.01775267464833563
dlla_open;0.5389100991283994
dlla_wegener;0.7728698787165906
tvla_t_1;0.02440091092093837
tvla_t_2;0.013034058685941985
tvla_rho;0.019861675079472674
dlla_open;0.7759609440367856
dlla_wegener;0.4785939382625506
tvla_t_1;0.035176563863036275
tvla_t_2;0.027958685257129384
tvla_rho;0.047831213756873936
dlla_open;0.136230859458925
dlla_wegener;0.8549202472082107
tvla_t_1;0.04139436770560913
tvla_t_2;0.05038191744376908
tvla_rho;0.03601648765830778
dlla_open;0.13355832195506118
dlla_wegener;0.15865525393145707
tvla_t_1;0.01659982962502086
tvla_t_2;0.010705880160988447
tvla_rho;0.008528399543600074
dlla_open;0.9837788505718534
dlla_wegener;0.9802213076381949
tvla_t_1;0.038061898241480256
tvla_t_2;0.023717096805251615
tvla_rho;0.013883270535869574
dlla_open;0.6480706829794258
dlla_wegener;0.4365689854108078
tvla_t_1;0.02356375107616577
tvla_t_2;0.02512297004487714
tvla_rho;0.026294705876293678
dlla_open;0.7955860889571318
dlla_wegener;0.8276080111076239
tvla_t_1;0.013211161415202604
tvla_t_2;0.012545727565295171
tvla_rho;0.019804463686524
dlla_open;0.8545046467578978
dlla_wegener;0.31913588320912956
tvla_t_1;0.005673333769895755
tvla_t_2;0.009872779076372946
tvla_rho;0.009063841838531816
dlla_open;0.16477371783010258
dlla_wegener;0.9711970860717718
tvla_t_1;0.038650317433459584
tvla_t_2;0.05264660384615875
tvla_rho;0.03599308494102105
dlla_open;0.20223046895727328
dlla_wegener;0.7013015985104292
tvla_t_1;0.05227225745567003
tvla_t_2;0.039043287593978446
tvla_rho;0.08846013929898677
dlla_open;0.8518642632706941
dlla_wegener;0.1988806311934494
tvla_t_1;0.035477105704234346
tvla_t_2;0.013760707339747815
tvla_rho;0.03107103692716362
dlla_open;0.44862741716890375
dlla_wegener;0.20710808912126266
tvla_t_1;0.014328088588665182
tvla_t_2;0.025682839147516224
tvla_rho;0.02662751986763201
dlla_open;0.7705810250780479
dlla_wegener;0.8778616280883671
tvla_t_1;0.008541970386487685
tvla_t_2;0.014781327450030414
tvla_rho;0.06222728163886937
dlla_open;0.5522913964269232
dlla_wegener;0.7527802434089131
tvla_t_1;0.02975232490614572
tvla_t_2;0.049113876497426726
tvla_rho;0.015749042812454705
dlla_open;0.969248370224618
dlla_wegener;0.7357413133597626
tvla_t_1;0.007622791675736963
tvla_t_2;0.027363902852270264
tvla_rho;0.011202768265061946
dlla_open;0.9671238289743617
dlla_wegener;0.7180144157300106
tvla_t_1;0.02259018096899084
tvla_t_2;0.05025709579899085
tvla_rho;0.02841282579038351
dlla_open;0.9768115555090479
dlla_wegener;0.20100061452710244
tvla_t_1;0.016331698297316947
tvla_t_2;0.02172284356867661
tvla_rho;0.013786901228930004
dlla_open;0.41805815743179753
dlla_wegener;0.4578207593620472
tvla_t_1;0.0505599481229748
tvla_t_2;0.027224324283201887
tvla_rho;0.02248779679105195
dlla_open;0.7232840298260962
dlla_wegener;0.5
tvla_t_1;0.018062863051759564
tvla_t_2;0.052551917246027466
tvla_rho;0.020407514515818237
dlla_open;0.12405701887367296
dlla_wegener;0.1005724085956986
tvla_t_1;0.02293614345136796
tvla_t_2;0.028790327613110553
tvla_rho;0.014787379989048555
dlla_open;0.6088554441866785
dlla_wegener;0.7055198236487338
tvla_t_1;0.031147741235526914
tvla_t_2;0.033151228465189
tvla_rho;0.04059512868217485
dlla_open;0.6212333466100131
dlla_wegener;0.7536793121373164
tvla_t_1;0.01551509019931202
tvla_t_2;0.01993643876997185
tvla_rho;0.048143572642237675
dlla_open;0.29707784741476645
dlla_wegener;0.86614198061992
tvla_t_1;0.023404096794798372
tvla_t_2;0.006130738269224671
tvla_rho;0.015257322054479827
dlla_open;0.44542536887924444
dlla_wegener;0.3968407944618757
tvla_t_1;0.03852646677503493
tvla_t_2;0.04550605528258633
tvla_rho;0.01581100967509519
dlla_open;0.6394274945848731
dlla_wegener;0.45822735908205947
tvla_t_1;0.008193016250038657
tvla_t_2;0.05494158157401217
tvla_rho;0.015359347366695308
dlla_open;0.7383320884682385
dlla_wegener;0.02941176393214365
tvla_t_1;0.028748081705758453
tvla_t_2;0.010630636162981223
tvla_rho;0.026042768234331604
dlla_open;0.2929350231113805
dlla_wegener;0.1993737485165854
tvla_t_1;0.0369448982567442
tvla_t_2;0.0104469245571414
tvla_rho;0.011135649393796632
dlla_open;0.12692286141385292
dlla_wegener;0.05078828923045702
tvla_t_1;0.019420693898531263
tvla_t_2;0.011938417006532616
tvla_rho;0.03376871329169595
dlla_open;0.03779654976790293
dlla_wegener;0.6622966055109523
tvla_t_1;0.0502932349760799
tvla_t_2;0.029767235798014786
tvla_rho;0.04048563585540155
dlla_open;0.631375845159246
dlla_wegener;0.12197312825051498
tvla_t_1;0.024126103084327933
tvla_t_2;0.024301445187331
tvla_rho;0.02203535987328431
dlla_open;0.8117596028874658
dlla_wegener;0.66400006449519
tvla_t_1;0.015962940526403416
tvla_t_2;0.019449523288708165
tvla_rho;0.015010200616575764
dlla_open;0.8386309108140161
dlla_wegener;0.155256790282168
tvla_t_1;0.028396388358339218
tvla_t_2;0.031985365015283894
tvla_rho;0.03391739053138765
dlla_open;0.8907001016454921
dlla_wegener;0.8911989500774162
tvla_t_1;0.03424608197219975
tvla_t_2;0.03036910565242705
tvla_rho;0.05878324433303983
dlla_open;0.9586081346549022
dlla_wegener;0.11109730411208557
tvla_t_1;0.033376293784847036
tvla_t_2;0.03389005146747276
tvla_rho;0.025087978026876456
dlla_open;0.28529421145265343
dlla_wegener;0.6649821138949806
tvla_t_1;0.019890737242028285
tvla_t_2;0.02566704461274343
tvla_rho;0.0773456248059512
dlla_open;0.603417485797142
dlla_wegener;0.8693449183331455
tvla_t_1;0.029686514075137452
tvla_t_2;0.005561142979646257
tvla_rho;0.016881013355356522
dlla_open;0.6480225190871762
dlla_wegener;0.7048432908980016
tvla_t_1;0.03487246320410082
tvla_t_2;0.011426310128341208
tvla_rho;0.010368078595795582
dlla_open;0.1292557351306593
dlla_wegener;0.31832868321819385
tvla_t_1;0.039199323546660364
tvla_t_2;0.040111372953494644
tvla_rho;0.038996132509371284
dlla_open;0.9691970736412807
dlla_wegener;0.7010464740306772
tvla_t_1;0.01561231961035963
tvla_t_2;0.0466173015249733
tvla_rho;0.007899882367816025
dlla_open;0.7145738048254
dlla_wegener;0.01782474427444472
tvla_t_1;0.020073465662263198
tvla_t_2;0.012331798938395864
tvla_rho;0.03180090381555023
dlla_open;0.26457667739253793
dlla_wegener;0.479448886450753
tvla_t_1;0.02686845393675554
tvla_t_2;0.03975771323564454
tvla_rho;0.030341018508441397
dlla_open;0.900555132602209
dlla_wegener;0.1839627168752201
tvla_t_1;0.02634579299678637
tvla_t_2;0.027049374409035248
tvla_rho;0.025305142952780635
dlla_open;0.8880614260240176
dlla_wegener;0.41634255070307047
tvla_t_1;0.01057906940999581
tvla_t_2;0.028770761280615828
tvla_rho;0.04443216366898195
dlla_open;0.6467012593990719
dlla_wegener;0.6628232316649546
tvla_t_1;0.047312299435478815
tvla_t_2;0.03447486874398366
tvla_rho;0.020348484643396336
dlla_open;0.11763927067952183
dlla_wegener;0.5211637212843963
tvla_t_1;0.013944329305272542
tvla_t_2;0.033397627577906444
tvla_rho;0.006976964607871894
dlla_open;0.2231138741940662
dlla_wegener;0.7873444622303218
tvla_t_1;0.025659122684600313
tvla_t_2;0.0415317440664725
tvla_rho;0.020433321469456533
dlla_open;0.48322669356920955
dlla_wegener;0.5211488469402035
tvla_t_1;0.011527214454175838
tvla_t_2;0.019624087941181843
tvla_rho;0.016922769018904882
dlla_open;0.9585733586814223
dlla_wegener;0.0622791593754362
tvla_t_1;0.01767641015585812
tvla_t_2;0.015434063687355937
tvla_rho;0.03539683101245483
dlla_open;0.5453718379857451
dlla_wegener;0.7206062417085974
tvla_t_1;0.04212530761783722
tvla_t_2;0.02497089458995225
tvla_rho;0.017653937333367065
dlla_open;0.8879765803881048
dlla_wegener;0.33512787333758487
tvla_t_1;0.004331471983446464
tvla_t_2;0.023239075535544093
tvla_rho;0.044482759267731486
dlla_open;0.7620771636907459
dlla_wegener;0.3551246007063479
tvla_t_1;0.02673166375066656
tvla_t_2;0.02430785570204223
tvla_rho;0.043112175665861896
dlla_open;0.3050845160623944
dlla_wegener;0.4374841800132683
tvla_t_1;0.037952444285432645
tvla_t_2;0.011653365143178693
tvla_rho;0.013884684160689442
dlla_open;0.9081366865853013
dlla_wegener;0.5425676271322254
tvla_t_1;0.02482307550436388
tvla_t_2;0.009635963099761618
tvla_rho;0.015885401581444025
dlla_open;0.8887907366533514
dlla_wegener;0.5856828710104799
tvla_t_1;0.05140961463971612
tvla_t_2;0.015073749751061318
tvla_rho;0.03570357852783612
dlla_open;0.31187313030999686
dlla_wegener;0.0701458241658783
tvla_t_1;0.06809158858959785
tvla_t_2;0.01362749009756453
tvla_rho;0.038926283742686696
dlla_open;0.47591222824934687
dlla_wegener;0.6882833293089476
tvla_t_1;0.04150560262303962
tvla_t_2;0.02481518521664425
tvla_rho;0.057317326916600964
dlla_open;0.6499409528028737
dlla_wegener;0.37271153489087294
tvla_t_1;0.05098516342286562
tvla_t_2;0.040246038818898495
tvla_rho;0.016997528145320517
dlla_open;0.004084432837646201
dlla_wegener;0.6431530797155867
tvla_t_1;0.008900743642210775
tvla_t_2;0.021553991768656154
tvla_rho;0.025507315628832794
dlla_open;0.22479811910925684
dlla_wegener;0.7873444622303218
tvla_t_1;0.0035796457687204126
tvla_t_2;0.014830028147791264
tvla_rho;0.017398914660931464
dlla_open;0.79935902454585
dlla_wegener;0.18694462371758003
tvla_t_1;0.012279270874159066
tvla_t_2;0.032761926538102365
tvla_rho;0.033042124766422765
dlla_open;0.1584758475303545
dlla_wegener;0.4151687883805783
tvla_t_1;0.04509656328928303
tvla_t_2;0.04573278310249408
tvla_rho;0.014440063743232034
dlla_open;0.5832173419587072
dlla_wegener;0.43616426374706396
tvla_t_1;0.07044773227126488
tvla_t_2;0.033564676251389466
tvla_rho;0.05094047250231948
dlla_open;0.9515449467916872
dlla_wegener;0.27641936401791534
tvla_t_1;0.01698288533177292
tvla_t_2;0.021359452181702404
tvla_rho;0.022192875812788726
dlla_open;0.8238920875358633
dlla_wegener;0.5432500699486125
tvla_t_1;0.010075341727459613
tvla_t_2;0.01796709719457224
tvla_rho;0.006779673507267603
dlla_open;0.8172095217096103
dlla_wegener;0.005507694050442148
tvla_t_1;0.02996142726230607
tvla_t_2;0.03725291452213394
tvla_rho;0.02678694863469211
dlla_open;0.08281651280826594
dlla_wegener;0.6856274118630835
tvla_t_1;0.01034913213972323
tvla_t_2;0.0024958183415202217
tvla_rho;0.027143844413321627
dlla_open;0.1571034389283524
dlla_wegener;0.7011739153951646
tvla_t_1;0.027639720792447114
tvla_t_2;0.013482940209330965
tvla_rho;0.012468946823570803
dlla_open;0.5397760650721146
dlla_wegener;0.4384424557266894
tvla_t_1;0.026708136198172458
tvla_t_2;0.004126802617359049
tvla_rho;0.017224530832294693
dlla_open;0.28705608323740095
dlla_wegener;0.9116295485717953
tvla_t_1;0.03749642396624871
tvla_t_2;0.018572877538820424
tvla_rho;0.014684049117452913
dlla_open;0.6244664194401881
dlla_wegener;0.11675481131779142
tvla_t_1;0.01695990698947371
tvla_t_2;0.033587884367014105
tvla_rho;0.014322636772582609
dlla_open;0.2501609870476672
dlla_wegener;0.3938913716917123
tvla_t_1;0.026164862479473618
tvla_t_2;0.04075910484958062
tvla_rho;0.037265384365577914
dlla_open;0.8048638168640376
dlla_wegener;0.37641183244810245
tvla_t_1;0.010862248197037601
tvla_t_2;0.0023926583585038258
tvla_rho;0.01653024699069605
dlla_open;0.003516114517881671
dlla_wegener;0.7533785694303401
tvla_t_1;0.022542294361875406
tvla_t_2;0.03322919762809706
tvla_rho;0.026898064216604345
dlla_open;0.8929266680923261
dlla_wegener;0.6276498163256259
tvla_t_1;0.0240177896849658
tvla_t_2;0.03371264052970285
tvla_rho;0.032021552909338835
dlla_open;0.1519824286007939
dlla_wegener;0.37649408939165513
tvla_t_1;0.025343718891715904
tvla_t_2;0.011418291962341617
tvla_rho;0.018027099737278007
dlla_open;0.9577942490800075
dlla_wegener;0.028022754576761507
tvla_t_1;0.0471456102814384
tvla_t_2;0.05804395430536478
tvla_rho;0.01838554835434114
dlla_open;0.3847692065474452
dlla_wegener;0.9133750629455447
tvla_t_1;0.005445845554696375
tvla_t_2;0.016940898837328418
tvla_rho;0.032747504403156213
dlla_open;0.16445988592342264
dlla_wegener;0.6243359488668495
tvla_t_1;0.024929766673400418
tvla_t_2;0.024595675435786866
tvla_rho;0.030925700474502937
dlla_open;0.8300132617878213
dlla_wegener;0.7193671383085091
tvla_t_1;0.01468169395412722
tvla_t_2;0.02526921774909382
tvla_rho;0.011434700140667609
dlla_open;0.41901906118884025
dlla_wegener;0.4371402256056061
tvla_t_1;0.03598035806975828
tvla_t_2;0.01733629981035681
tvla_rho;0.04791150947038725
dlla_open;0.38059953575573413
dlla_wegener;0.9673633927236439
tvla_t_1;0.02672920229319365
tvla_t_2;0.038779994083123666
tvla_rho;0.03720668879517053
